time,pl_lung,pl_liver,pl_heart,pl_muscle,pl_skin,pl_adipose,pl_bone,pl_brain,pl_kidney,pl_si,pl_li,pl_pancreas,pl_thymus,pl_spleen,adcplasma,dose
9.99,1.042292884982015e-7,1.1169926833222799e-7,3.17910104756289e-9,5.801077783590473e-9,2.9115209757947945e-8,6.918065081117191e-9,1.3864725313277032e-8,7.625409215331124e-9,5.1730858223323475e-8,3.347232220436718e-8,3.816091794783533e-8,1.0667267242829317e-9,1.7419291153931227e-8,3.110712948803142e-7,0.0075648801679229416,7.5 mg
10.99,1.1342232900257488e-7,1.2215083076825453e-7,3.4626150380736717e-9,6.320769616395636e-9,3.173599566144709e-8,7.534818498137599e-9,1.5116848902323337e-8,8.300541460569244e-9,5.629154512946566e-8,3.64789513979985e-8,4.1580210919748204e-8,1.1628757465295277e-9,1.8962638925230535e-8,3.3966572475552985e-7,0.007365157114136636,7.5 mg
11.99,1.2235559370574012e-7,1.32324834478341e-7,3.737960569303423e-9,6.827241574011096e-9,3.429168024725343e-8,8.135490353178911e-9,1.6337380565559718e-8,8.956804780345523e-9,6.072390939164962e-8,3.939978095566877e-8,4.490110887460099e-8,1.2562533158624905e-9,2.046383814174598e-8,3.675334597555038e-7,0.007170689696950992,7.5 mg
12.99,1.3103591710576273e-7,1.4214889094324804e-7,4.005354196090285e-9,7.320783559262764e-9,3.67835747813079e-8,8.720462965486149e-9,1.7527086883297978e-8,9.59462507515245e-9,6.502921585507619e-8,4.222998931553462e-8,4.812586511662923e-8,1.346794610596454e-9,2.191949452073017e-8,3.9410520576357807e-7,0.006981202294874957,7.5 mg
13.99,1.3946950805149328e-7,1.5175354186842881e-7,4.2650095346435915e-9,7.801671772110248e-9,3.9212931190162116e-8,9.290099934799094e-9,1.8686674024825926e-8,1.0214421635115799e-8,6.921221624836364e-8,4.498053015981523e-8,5.1256932695333765e-8,1.4347364116321734e-9,2.3334997771057813e-8,4.205230204091043e-7,0.006796465640596316,7.5 mg
14.99,1.4766280671827386e-7,1.6101693692306426e-7,4.51714778947739e-9,8.270170912970452e-9,4.158095262000533e-8,9.844749096027124e-9,1.981683175186421e-8,1.0816609971842967e-8,7.327558165128078e-8,4.7648473611449175e-8,5.4296836937720636e-8,1.5200595170084053e-9,2.4709332052264255e-8,4.4564596453956475e-7,0.006616286341320231,7.5 mg
15.99,1.5562164674899857e-7,1.700336745777672e-7,4.761970937174509e-9,8.72653676627412e-9,4.388880584230118e-8,1.0384745576621692e-8,2.0918216375132256e-8,1.140159904895915e-8,7.722220194809763e-8,5.023892849297025e-8,5.724799756659188e-8,1.6028879221383552e-9,2.6044297547514586e-8,4.703265155662335e-7,0.006440498863609354,7.5 mg
16.99,1.633517654282797e-7,1.7876519794332114e-7,4.999676532099177e-9,9.17101747703932e-9,4.613762718575134e-8,1.0910413465866145e-8,2.199146213157644e-8,1.1969791633165893e-8,8.10551585268217e-8,5.2754571681895586e-8,6.011281515091396e-8,1.683304047093248e-9,2.734141170027581e-8,4.940700581610757e-7,0.006268959680070573,7.5 mg
17.99,1.7085871327524407e-7,1.8722949194213288e-7,5.230452978182027e-9,9.603854814893554e-9,4.832852856248932e-8,1.1422067443396558e-8,2.3037189981344818e-8,1.2521584049538208e-8,8.477681364225407e-8,5.5193992174672575e-8,6.289358640692735e-8,1.7613091620915328e-9,2.8599710041131564e-8,5.172419537601494e-7,0.006101542363984507,7.5 mg
18.99,1.7814788855241385e-7,1.9538855771627317e-7,5.454481916754353e-9,1.0025285171063408e-8,5.046260191032297e-8,1.192001401344459e-8,2.4055994973439894e-8,1.305736577389554e-8,8.839022547096212e-8,5.756259566800439e-8,6.559256882195783e-8,1.8370337777431544e-9,2.982198559995133e-8,5.391800299683176e-7,0.005938134230945041,7.5 mg
19.99,1.852245489291622e-7,2.0338459821774098e-7,5.671937693321318e-9,1.0435540231178268e-8,5.254092232440296e-8,1.2404552438767944e-8,2.5048461714321786e-8,1.357751949141368e-8,9.189790029627405e-8,5.986351550120552e-8,6.821192159129367e-8,1.910559721640515e-9,3.100913591456034e-8,5.611489743324665e-7,0.005778633782481539,7.5 mg
20.99,1.9209381975743907e-7,2.110620679511371e-7,5.882987959228069e-9,1.0834847572691277e-8,5.4564550598283e-8,1.2875975520594352e-8,2.601516618488138e-8,1.4082420912942882e-8,9.530226405592526e-8,6.209374114720153e-8,7.075371951446395e-8,1.9818593555839235e-9,3.216041949453392e-8,5.819560247030669e-7,0.005622948059583363,7.5 mg
21.99,1.9876071189673946e-7,2.1869243668059415e-7,6.087795219608683e-9,1.1223431113681879e-8,5.653453514246559e-8,1.3334570196011924e-8,2.695665688499578e-8,1.4572438755577712e-8,9.860621752459945e-8,6.426697720549739e-8,7.322000124716276e-8,2.0512058427502995e-9,3.328092223749876e-8,6.030788927157454e-7,0.005470991286807271,7.5 mg
22.99,2.0523011493836434e-7,2.256556057910968e-7,6.286514824276845e-9,1.1601511354003214e-8,5.845191302999565e-8,1.3780617967604424e-8,2.787352109604941e-8,1.5047934876638005e-8,1.018107836807157e-7,6.634496017387158e-8,7.561261928359601e-8,2.117928357538267e-9,3.435694649350641e-8,6.221677751593386e-7,0.005322685105561727,7.5 mg
23.99,2.1150684030256903e-7,2.3275377190744917e-7,6.479301842298861e-9,1.1969305958598439e-8,6.031771216893956e-8,1.4214395505739437e-8,2.8766232580864764e-8,1.5509264177663306e-8,1.0492084251649953e-7,6.839624186504611e-8,7.793361904007695e-8,2.18329839550422e-9,3.541419684990114e-8,6.409170152600067e-7,0.005177954534830659,7.5 mg
24.99,2.1759557469991254e-7,2.396342576894105e-7,6.666302961653097e-9,1.2327029565172035e-8,6.213295068302344e-8,1.4636174735505034e-8,2.963537030731414e-8,1.5956775172932966e-8,1.0793676586044672e-7,7.037277331789059e-8,8.018471084779184e-8,2.246459519159773e-9,3.643442476860317e-8,6.600424604488059e-7,0.005036726683689676,7.5 mg
25.99,2.2350092846958793e-7,2.462352669951101e-7,6.8476628368152435e-9,1.2674894253887643e-8,6.389863844483958e-8,1.5046223251980777e-8,3.048144228996112e-8,1.6390809457146232e-8,1.108614527052164e-7,7.228838557793794e-8,8.236770360499239e-8,2.3076893118915705e-9,3.742367121803877e-8,6.783043165543229e-7,0.0048989384777283485,7.5 mg
26.99,2.2922742044647788e-7,2.5257041517050716e-7,7.023522896405162e-9,1.3013109571764126e-8,6.561577717606404e-8,1.5444804508147652e-8,3.130495955250288e-8,1.6811702378871133e-8,1.1369714844619825e-7,7.414655075031823e-8,8.448433345253107e-8,2.3670703839273367e-9,3.8383111222499064e-8,6.951656276742203e-7,0.00476452766527483,7.5 mg
27.99,2.3477948629455367e-7,2.59121507479141e-7,7.194022455190835e-9,1.3341882715052992e-8,6.728536107136043e-8,1.5832178080066676e-8,3.2106429277522666e-8,1.7219783384527373e-8,1.164458546124874e-7,7.594835378422438e-8,8.653629747843368e-8,2.4246360233200164e-9,3.931230584645595e-8,7.146885861616332e-7,0.004633429192923947,7.5 mg
28.99,2.4016148332586245e-7,2.6442669314968667e-7,7.359290676405563e-9,1.3661418579617426e-8,6.890837676056213e-8,1.620859973995655e-8,3.28863485734869e-8,1.7615373986079364e-8,1.191104967748364e-7,7.768864949396071e-8,8.852519631400046e-8,2.480342192645897e-9,4.0214458095259455e-8,7.273444442739077e-7,0.004505579779866333,7.5 mg
29.99,2.4537768493192604e-7,2.7043808920181575e-7,7.519470900624098e-9,1.3971919736680527e-8,7.048580304133883e-8,1.657432159699588e-8,3.364519994795147e-8,1.799879383563212e-8,1.2169206581931033e-7,7.938816319746166e-8,9.045274862796617e-8,2.534535429151356e-9,4.108877870967125e-8,7.423071807635983e-7,0.004380931746151538,7.5 mg
30.99,2.5043229259642867e-7,2.7620645410831197e-7,7.67468258709001e-9,1.4273586473633117e-8,7.201861081590301e-8,1.692959203621135e-8,3.4383483297331986e-8,1.8370351244076267e-8,1.241933677364074e-7,8.102281096764796e-8,9.232041020473085e-8,2.5868356768080166e-9,4.193380571478134e-8,7.599081934322612e-7,0.004259440151679453,7.5 mg
31.99,2.553294385415003e-7,2.8166390958149944e-7,7.825058049085112e-9,1.4566617284186654e-8,7.350776523772735e-8,1.727465649035379e-8,3.510166225567468e-8,1.8730353462715616e-8,1.2661635761871694e-7,8.261027973255209e-8,9.412980076066104e-8,2.6375703732196068e-9,4.2753496953404845e-8,7.748001304396057e-7,0.00414103299310651,7.5 mg
32.99,2.6007318325849045e-7,2.86970231917432e-7,7.970721591055904e-9,1.4851208495105664e-8,7.495422382548003e-8,1.7609756970096377e-8,3.5800211859235735e-8,1.9079100477779165e-8,1.2896302126724274e-7,8.41473427059525e-8,9.588242111292094e-8,2.686700853015138e-9,4.35473151977113e-8,7.897440565414998e-7,0.0040257008654765395,7.5 mg
33.99,2.646675245985504e-7,2.9195542907020015e-7,8.111796237779275e-9,1.512755472923024e-8,7.635893854583298e-8,1.7935132681928654e-8,3.6479596439852957e-8,1.9416887714895174e-8,1.31235357172228e-7,8.563611780507783e-8,9.757976200956464e-8,2.7342838351434054e-9,4.431618588361761e-8,8.02923656182227e-7,0.00391327041877936,7.5 mg
34.99,2.69116375698034e-7,2.969785566670117e-7,8.248402320920234e-9,1.5395847531082893e-8,7.772284860099994e-8,1.8251018436576396e-8,3.714027382164732e-8,1.9744003981150092e-8,1.3343528164818004e-7,8.707754106265602e-8,9.92232760664969e-8,2.7803510600606303e-9,4.5060354754550656e-8,8.166282590538236e-7,0.0038038542768891307,7.5 mg
35.99,2.734235939967132e-7,3.0176075223695953e-7,8.380658490074831e-9,1.565627696799372e-8,7.904688840643772e-8,1.8557646609215758e-8,3.778269571276102e-8,2.0060733846129022e-8,1.355647493161928e-7,8.847256543051799e-8,1.0081439917993043e-7,2.82494081216438e-9,4.578077903440445e-8,8.298500986204757e-7,0.0036972923027085007,7.5 mg
36.99,2.7759297048849826e-7,3.063723911756351e-7,8.508681320188204e-9,1.590903098828378e-8,8.033198419021009e-8,1.8855246383079125e-8,3.8407308169582726e-8,2.036735683708028e-8,1.3762563720217146e-7,8.982258685300588e-8,1.0235453917028267e-7,2.8680943726132646e-9,4.647801553859217e-8,8.42680930175818e-7,0.0035936726598449183,7.5 mg
37.99,2.8162825871175315e-7,3.1082652468893025e-7,8.632586098465154e-9,1.6154296987002378e-8,8.157906172561832e-8,1.9144045677580155e-8,3.901455440066959e-8,2.0664149457324007e-8,1.396198073516049e-7,9.112918504553947e-8,1.0384508687118427e-7,2.90985624454242e-9,4.7152684488098716e-8,8.546038552600868e-7,0.0034927849868654423,7.5 mg
38.99,2.8553312920647874e-7,3.1517347703425247e-7,8.752485594636254e-9,1.639225909822037e-8,8.278903256196784e-8,1.942426795279842e-8,3.960487042573822e-8,2.095138193455794e-8,1.4154909375853194e-7,9.23931095225348e-8,1.0528740312435037e-7,2.9502576134448607e-9,4.780539485062897e-8,8.666313011637602e-7,0.0033946151596175476,7.5 mg
39.99,2.893111844049844e-7,3.193541127726553e-7,8.868490458519463e-9,1.6623098974165036e-8,8.396279765264028e-8,1.9696133195105615e-8,4.017868436819407e-8,2.1229319356233573e-8,1.4341528787117185e-7,9.361577068140792e-8,1.0668282232144423e-7,2.9893398900144253e-9,4.8436775370632504e-8,8.780217368504002e-7,0.003299208386160172,7.5 mg
40.99,2.9296597159580864e-7,3.233927929521501e-7,8.980709608726391e-9,1.6846996693170657e-8,8.51012523373957e-8,1.9959858915246435e-8,4.073642044390123e-8,2.1498222554023012e-8,1.452201565398016e-7,9.479820694874562e-8,1.0803265735291085e-7,3.0271380877340884e-9,4.904741394824028e-8,8.891251267524931e-7,0.003206518989372596,7.5 mg
41.99,2.96500998003225e-7,3.273033397274678e-7,9.089250770697574e-9,1.706413107879263e-8,8.620528668750173e-8,2.0215660825360565e-8,4.1278498862256684e-8,2.175834931248929e-8,1.4696544470498916e-7,9.594165033130965e-8,1.0933820657201816e-7,3.063690064145568e-9,4.963789884373323e-8,8.99819839306721e-7,0.0031163922954092426,7.5 mg
42.99,2.999196873061345e-7,3.310764564370765e-7,9.19421905380276e-9,1.727467773307413e-8,8.727577689909243e-8,2.0463750188647367e-8,4.180533170705794e-8,2.200995112260876e-8,1.486528573966815e-7,9.704719412085937e-8,1.1060073627634272e-7,3.0990311578370182e-9,5.02088115619993e-8,9.100839403734782e-7,0.003028944080270703,7.5 mg
43.99,3.032254358602233e-7,3.347288332975649e-7,9.295718725540612e-9,1.7478811757385667e-8,8.831359771569018e-8,2.0704337368737334e-8,4.2317329784492835e-8,2.225327747752132e-8,1.5028408488854228e-7,9.811590476053804e-8,1.1182150277597828e-7,3.133196024599807e-9,5.076071671931053e-8,9.200931278981135e-7,0.002943970494546961,7.5 mg
44.99,3.064215659895168e-7,3.382577002037342e-7,9.393851808059428e-9,1.76767052279484e-8,8.931961032858392e-8,2.093762868308758e-8,4.281489585171611e-8,2.2488572432439462e-8,1.5186078099554586e-7,9.914889842858164e-8,1.1300173534650092e-7,3.1662197970400233e-9,5.1294177259866707e-8,9.297448898084369e-7,0.0028615279115569154,7.5 mg
45.99,3.0951134286555345e-7,3.416650321918383e-7,9.488718481554067e-9,1.7868528177552612e-8,9.029466694278366e-8,2.1163827641721992e-8,4.3298427745850854e-8,2.2716075107218725e-8,1.5338457104054127e-7,1.0014722670171487e-7,1.1414263935784163e-7,3.198136246982662e-9,5.1809743052480394e-8,9.390658878172916e-7,0.0027815331349248873,7.5 mg
46.99,3.1249797908646936e-7,3.4495725164953035e-7,9.580417396477845e-9,1.805444844617061e-8,9.123960975685357e-8,2.138313488859279e-8,4.3768317591563136e-8,2.2936021616192935e-8,1.5485705389876856e-7,1.0111193866824123e-7,1.1524540372140822e-7,3.228978834083141e-9,5.230795345893255e-8,9.480761625442729e-7,0.0027038469134132133,7.5 mg
47.99,3.1538459998448497e-7,3.4813658720088953e-7,9.669044561411053e-9,1.823463028861743e-8,9.215526435706376e-8,2.159574634848496e-8,4.422494934644244e-8,2.3148641166606748e-8,1.562797856685017e-7,1.0204405968826872e-7,1.1631118528630522e-7,3.2587802222648006e-9,5.278933554773244e-8,9.567624678542312e-7,0.002628780351528458,7.5 mg
48.99,3.181743324498694e-7,3.512071516059063e-7,9.75469589951016e-9,1.8409238566016813e-8,9.304246000621814e-8,2.180185856593798e-8,4.466870668389884e-8,2.335416307272252e-8,1.5765432215786134e-7,1.0294459975974099e-7,1.1734113824292234e-7,3.2875727725197375e-9,5.325441461377737e-8,9.65156555506671e-7,0.0025559214902426083,7.5 mg
49.99,3.208702097071676e-7,3.5417254002514746e-7,9.837464556623264e-9,1.857843407256796e-8,9.390200681695897e-8,2.200166283731558e-8,4.509996406640216e-8,2.355280988782919e-8,1.589821730726338e-7,1.0381454868665545e-7,1.1833638459263556e-7,3.315388075760908e-9,5.37037010884912e-8,9.73265658922168e-7,0.0024854004692710964,7.5 mg
50.99,3.2347522738449174e-7,3.5703556331248975e-7,9.917442481642492e-9,1.8742376139566245e-8,9.473470811103778e-8,2.2195348524121084e-8,4.5519093725154335e-8,2.374480096126285e-8,1.6026482937188931e-7,1.046548837775669e-7,1.1929803119803564e-7,3.342257326572272e-9,5.4137699420073726e-8,9.810919336809815e-7,0.0024171302813527818,7.5 mg
51.99,3.259923089017282e-7,3.597997273245632e-7,9.994719418066696e-9,1.8901221347102296e-8,9.554135494527565e-8,2.238310130922762e-8,4.592645982417426e-8,2.3930350661166928e-8,1.6150374580384212e-7,1.054665564895316e-7,1.2022715866309053e-7,3.3682109215735182e-9,5.455690132001911e-8,9.88647416177666e-7,0.00235103270358853,7.5 mg
52.99,3.284243439339971e-7,3.624684282777568e-7,1.006938407757704e-8,1.905512444255402e-8,9.632272904744922e-8,2.2565104714022606e-8,4.632242214069941e-8,2.4109670777298647e-8,1.6270036044949056e-7,1.0625050789245714e-7,1.211248350332442e-7,3.3932789178759878e-9,5.496179293151675e-8,9.959427515905512e-7,0.0022871436003388365,7.5 mg
53.99,3.307741264360401e-7,3.650445627039623e-7,1.0141522221354348e-8,1.9204235532835446e-8,9.707958917066417e-8,2.274153661386266e-8,4.670733019634685e-8,2.4282966018855554e-8,1.63856063727156e-7,1.0700764852795625e-7,1.219920928659027e-7,3.417490388992695e-9,5.5352844450928587e-8,1.002983107011695e-6,0.002225392726329733,7.5 mg
54.99,3.3304442960808717e-7,3.675312728680032e-7,1.0211218973261765e-8,1.9348704935077435e-8,9.781269699463885e-8,2.2912574616470646e-8,4.708153336540898e-8,2.4450439488687508e-8,1.6497223555083546e-7,1.0773888139005069e-7,1.2282995683531895e-7,3.4408741764589837e-9,5.573052241070099e-8,1.0097775503933637e-6,0.002165676028289441,7.5 mg
55.99,3.3523795482030145e-7,3.699317232433673e-7,1.0278557285105364e-8,1.9488678740674024e-8,9.852279225463777e-8,2.3078391454357604e-8,4.744537104211622e-8,2.4612289237148392e-8,1.6605022025693433e-7,1.0844508653700982e-7,1.2363942583365133e-7,3.463458392306602e-9,5.609528138965118e-8,1.0163362662891819e-6,0.0021079954171863004,7.5 mg
56.99,3.373573080346791e-7,3.722488223421367e-7,1.0343617163146124e-8,1.962429891012735e-8,9.921059505763969e-8,2.3239154616867705e-8,4.77991729894934e-8,2.4768706117277694e-8,1.6709131461424582e-7,1.0912711304823099e-7,1.2442146305331137e-7,3.485270154606929e-9,5.6447559916615776e-8,1.0226670744034555e-6,0.002052376186375866,7.5 mg
57.99,3.394050911438636e-7,3.7448542505818395e-7,1.0406478477213997e-8,1.975570747761151e-8,9.987682624429736e-8,2.339503159217492e-8,4.814326917549849e-8,2.4919880653087243e-8,1.680968132484166e-7,1.0978580847538884e-7,1.2517702994481394e-7,3.506336531311187e-9,5.6787795758713526e-8,1.0287770680701164e-6,0.0019987556101255166,7.5 mg
58.99,3.4138383003194513e-7,3.766443854810166e-7,1.0467218780816766e-8,1.988304260874403e-8,1.0052218719329199e-7,2.354618524712815e-8,4.847798043843695e-8,2.5065998010559993e-8,1.690679728649308e-7,1.1042199552589527e-7,1.2590706030423258e-7,3.5266838002114977e-9,5.7116413840707195e-8,1.0346741741073163e-6,0.0019469579445779443,7.5 mg
59.99,3.4329596933117167e-7,3.787284696778354e-7,1.0525913136097115e-8,2.0006438881140345e-8,1.0114736217730212e-7,2.3692773882949956e-8,4.880361910268296e-8,2.520723716152178e-8,1.7000600985264848e-7,1.1103647074048465e-7,1.2661245776923216e-7,3.546337403576019e-9,5.7433825541750035e-8,1.040366331678336e-6,0.0018970052076458408,7.5 mg
60.99,3.4514390564585474e-7,3.807407314674189e-7,1.0582635165320095e-8,2.012602824212996e-8,1.0175302213804799e-7,2.3834952624083568e-8,4.9120490875751186e-8,2.534377369871488e-8,1.7091211717947717e-7,1.1163001506650599e-7,1.272941088853394e-7,3.5653222967725317e-9,5.774043432536788e-8,1.0458667049574682e-6,0.0018489426849395696,7.5 mg
61.99,3.4692997277543643e-7,3.82683021488245e-7,1.0637456435071155e-8,2.024193934530578e-8,1.0233982134497222e-7,2.397287291424842e-8,4.9428895625692334e-8,2.5475778467712722e-8,1.7178745498133212e-7,1.1220338858573715e-7,1.279528748582686e-7,3.583662732888494e-9,5.803663243817686e-8,1.0511702553934663e-6,0.0018026047412933825,7.5 mg
62.99,3.486564749671068e-7,3.845573433547742e-7,1.0690447632550807e-8,2.0354299655995476e-8,1.0290840860827382e-7,2.4106684606417778e-8,4.972912996111158e-8,2.560342015545271e-8,1.726331688318669e-7,1.1275734185063842e-7,1.2858960637583867e-7,3.601382667316126e-9,5.832280726912302e-8,1.0562748106534322e-6,0.0017578575609267309,7.5 mg
63.99,3.5032555422010586e-7,3.8636808734706967e-7,1.07416747620839e-8,2.0463229139384168e-8,1.0345939636240623e-7,2.423652771021898e-8,5.002146867614123e-8,2.5726855921768867e-8,1.7345032701157746e-7,1.1329257354008979e-7,1.2920509911861777e-7,3.6185044812316595e-9,5.859932035750496e-8,1.0612184597493292e-6,0.0017149200173593065,7.5 mg
64.99,3.5193937618688673e-7,3.8811715157132245e-7,1.0791204241808376e-8,2.0568847999846212e-8,1.039933961951701e-7,2.4362543491786526e-8,5.030619218873744e-8,2.584624407913617e-8,1.742400068370067e-7,1.1380978930844926e-7,1.2980015239755121e-7,3.635050693170577e-9,5.886653583674022e-8,1.0659995280508883e-6,0.0016736093669518395,7.5 mg
65.99,3.5350006138873983e-7,3.8980612952708505e-7,1.0839101115314893e-8,2.0671274196101824e-8,1.0451100966725604e-7,2.4484870380548175e-8,5.058357461886422e-8,2.596173998844298e-8,1.7500326182365083e-7,1.1430967981991447e-7,1.3037554889676003e-7,3.6510433429002704e-9,5.912481008421735e-8,1.070611942888027e-6,0.0016337820790905384,7.5 mg
66.99,3.550095712015497e-7,3.9143721891485645e-7,1.0885425634874953e-8,2.0770617955393334e-8,1.0501280024499503e-7,2.4603637194123467e-8,5.085387076504284e-8,2.6073487425267897e-8,1.757410673152008e-7,1.1479288430993255e-7,1.3093201402299781e-7,3.6665028534946187e-9,5.937447317188475e-8,1.0750615575780427e-6,0.0015954807037538118,7.5 mg
67.99,3.5646983915498216e-7,3.930128639342385e-7,1.0930237199938286e-8,2.0866988119894093e-8,1.0549932363815214e-7,2.471897114221181e-8,5.1117332913203214e-8,2.6181627840103363e-8,1.764543859548634e-7,1.1526003325787693e-7,1.3147026301548953e-7,3.6814493711764595e-9,5.961585067283956e-8,1.079358725613851e-6,0.001558760652161974,7.5 mg
68.99,3.5788280287276255e-7,3.945354136500567e-7,1.097359532853647e-8,2.0960493464393157e-8,1.0597113498983876e-7,2.4830999457963635e-8,5.137421307571314e-8,2.6286303073844073e-8,1.7714418215273466e-7,1.1571175830547287e-7,1.3199101251805003e-7,3.6959030767433826e-9,5.984926874968182e-8,1.0835121962402737e-6,0.0015235446079164402,7.5 mg
69.99,3.5925029747956105e-7,3.9600681072479564e-7,1.1015556375898932e-8,2.1051237017673247e-8,1.0642876041168239e-7,2.4939842657195115e-8,5.162474968420775e-8,2.6387647636262196e-8,1.7781136851990344e-7,1.1614865742389762e-7,1.3249494100005762e-7,3.7098830691653717e-9,6.007503609893432e-8,1.0875256807957355e-6,0.0014895562620095182,7.5 mg
70.99,3.6057404298344697e-7,3.9742897928935496e-7,1.1056173175580376e-8,2.113931652257257e-8,1.0687270019768164e-7,2.504561467426552e-8,5.186916912637401e-8,2.6485787419868274e-8,1.7845680067985237e-7,1.165712914866795e-7,1.3298268452979903e-7,3.723407266369831e-9,6.029344222616932e-8,1.091404331701866e-6,0.0014568489565961983,7.5 mg
71.99,3.618557559072551e-7,3.9880384948091776e-7,1.1095498454139214e-8,2.12248294640894e-8,1.0730345331985073e-7,2.5148429141858394e-8,5.2107697082539614e-8,2.6580848068895916e-8,1.79081332559722e-7,1.1698022023911769e-7,1.334548778981626e-7,3.73649355045745e-9,6.050477605866272e-8,1.0951534464387809e-6,0.0014254803140229253,7.5 mg
