time,pl_lung,pl_liver,pl_heart,pl_muscle,pl_skin,pl_adipose,pl_bone,pl_brain,pl_kidney,pl_si,pl_li,pl_pancreas,pl_thymus,pl_spleen,adcplasma,dose
274.99,0.001406563768033062,0.0016911185972647439,5.088301527182772e-5,0.00010453747978905902,0.0004288861561464762,0.00012130746213810884,0.0002858635526545979,0.00011718597858941553,0.0008079916240688508,0.0005173660624538724,0.0005934377845060916,1.637862106899704e-5,0.00026616234527451006,0.004633480356643078,0.03809472894960264,2.4mg/kg
275.99,0.001397895428886783,0.0016807218901895122,5.057018777950352e-5,0.00010390411674356796,0.0004262715000833805,0.00012058943321004293,0.00028441120306610076,0.00011646525644192491,0.0008030216923532026,0.0005141841570008378,0.0005897894365360297,1.6277854472316718e-5,0.00026452473015584733,0.004605015042200102,0.03783580978075315,2.4mg/kg
276.99,0.001389256152837418,0.0016703600023170596,5.02584082640273e-5,0.00010327278305190813,0.0004236653515230019,0.00011987354071368213,0.00028296179413385923,0.00011574694881237655,0.0007980684125880271,0.0005110129118715275,0.0005861533087855884,1.6177425541554805e-5,0.00026289260254931196,0.004576644996476193,0.037578017548979506,2.4mg/kg
277.99,0.0013806458780273704,0.0016600328582518729,4.994767444057165e-5,0.00010264347621307826,0.00042106769867905354,0.00011915978372256921,0.0002815153334660788,0.0001150310504950214,0.0007931317484457066,0.0005078523038521385,0.0005825293748215218,1.6077333540197766e-5,0.0002612659505065937,0.004548370015805872,0.03732112528960083,2.4mg/kg
278.99,0.0013720645501509785,0.0016497403916212155,4.9637984296471314e-5,0.0001020161941117766,0.0004184785314497799,0.00011844816170183992,0.0002800718295137937,0.00011431755690849483,0.0007882116679377935,0.0005047023125028438,0.0005789176113709159,1.5977577819827477e-5,0.00025964476351015854,0.004520189920962238,0.03706489051115804,2.4mg/kg
279.99,0.0013635121173919075,0.001639482539117912,4.932933591573747e-5,0.00010139093460884534,0.00041589783957953164,0.00011773867411926326,0.000278631290854958,0.00011360646367819242,0.0007833081406649174,0.000501562918378618,0.0005753179962170321,1.5878157764474112e-5,0.0002580290315647716,0.004492104539973084,0.03680938267787606,2.4mg/kg
280.99,0.0013549885279340742,0.0016292592374351348,4.902172738239389e-5,0.000100767695565065,0.0004133256128123654,0.00011703132044255897,0.00027719372606747916,0.00011289776642953105,0.0007784211362279319,0.0004984341020345684,0.0005717305071432455,1.577907275817248e-5,0.0002564187446752707,0.004464113700866625,0.03655467141018989,2.4mg/kg
281.99,0.0013464937299613976,0.0016190704232660552,4.8715156780464354e-5,0.0001001464748412161,0.0004107618408923382,0.00011632610013944675,0.0002757591437292651,0.00011219146078792768,0.0007735506242276911,0.0004953158440258019,0.0005681551219329306,1.5680322184957396e-5,0.00025481389284649395,0.004436217231671078,0.03630082632853453,2.4mg/kg
282.99,0.0013380276716577946,0.0016089160333038468,4.840962219397262e-5,9.952727029807914e-5,0.0004082065135635066,0.00011562301267764626,0.00027432755241822324,0.00011148754237879929,0.0007686965742650488,0.0004922081249074259,0.0005645918183694623,1.558190542886367e-5,0.00025321446608327964,0.004408414960414659,0.036047917053344945,2.4mg/kg
283.99,0.0013295903012071838,0.001598796004241681,4.810512170694246e-5,9.891007979643462e-5,0.00040565962056992737,0.00011492205752487722,0.0002728989607122613,0.00011078600682756277,0.0007638589559408589,0.0004891109252345477,0.0005610405742362155,1.5483821873926125e-5,0.00025162045439046555,0.004380706715125584,0.035796013205056154,2.4mg/kg
284.99,0.001321181567796389,0.0015887102738678213,4.7801653434605814e-5,9.829490132245232e-5,0.00040312115221419805,0.00011422323427912851,0.0002714733774247595,0.0001100868498370133,0.0007590377393473633,0.00048602422587972014,0.0005575013677012129,1.5386070914082926e-5,0.00025003184793558785,0.004353092327075063,0.03554516485206647,2.4mg/kg
285.99,0.0013128014274748218,0.0015786587881983416,4.7499215739859077e-5,9.768173325992864e-5,0.00040059110052288147,0.00011352654293594353,0.00027005081218926076,0.0001093900676806657,0.0007542328985102553,0.00048294801023486463,0.0005539741798209066,1.5288652023068766e-5,0.00024844863818265084,0.0043255716500366645,0.035295323875145466,2.4mg/kg
286.99,0.0013044498391099064,0.0015686414968362969,4.7197807096977076e-5,9.70705740253267e-5,0.0003980694576352487,0.0001128319835140085,0.00026863127475165055,0.00010869565687809291,0.0007494444092324412,0.000479882262824938,0.000550458992910579,1.5191564710798742e-5,0.00024687081718000064,0.0042981445471125595,0.035046411936247794,2.4mg/kg
287.99,0.001296126761576109,0.0015586583493954506,4.6897425980594e-5,9.646142203409888e-5,0.0003955562156858744,0.00011213955603089582,0.0002672147748562181,0.00010800361394958075,0.0007446722473226241,0.0004768269681785531,0.0005469557892892673,1.5094808487306935e-5,0.00024529837697787857,0.004270810881428973,0.03479835070627904,2.4mg/kg
288.99,0.0012878321537478966,0.0015487092954895652,4.659807086534403e-5,9.585427570169751e-5,0.00039305136680933323,0.00011144926050417778,0.0002658013222472526,0.00010731393541541497,0.0007399163885895074,0.00047378211082432255,0.0005434645512760083,1.4998382862627416e-5,0.00024373130962652585,0.004243570516112132,0.03455106185614481,2.4mg/kg
289.99,0.001279565974499736,0.0015387942847324048,4.629974022586134e-5,9.524913344357494e-5,0.00039055490314019977,0.00011076109695142668,0.0002643909266690433,0.00010662661779588137,0.0007351768088417944,0.0004707476752908592,0.0005399852611898387,1.4902287346794258e-5,0.00024216960717618385,0.004216423314288261,0.03430446705675069,2.4mg/kg
290.99,0.0012713281827060935,0.0015289132667377317,4.600243253678011e-5,9.464599367518352e-5,0.00038806681681304863,0.00011007506539021488,0.00026298359786587936,0.00010594165761126573,0.0007304534838881881,0.0004677236461067757,0.000536517901349796,1.480652144984154e-5,0.0002406132616770939,0.004189369139083585,0.03405848797900228,2.4mg/kg
291.99,0.0012631187358378214,0.0015190661890932184,4.5706146208218085e-5,9.404485483523031e-5,0.0003855871001145135,0.00010939116588769567,0.00026157934565914596,0.00010525905124235929,0.0007257463885328555,0.0004647100071538325,0.0005330624533509596,1.4711084661354968e-5,0.0002390622648512017,0.004162407848285633,0.03381324177698884,2.4mg/kg
292.99,0.001254937597530013,0.0015092530063097488,4.5410879855411274e-5,9.344571578791278e-5,0.00038311574723811314,0.00010870939898388654,0.00026017818086200144,0.00010457879554927956,0.0007210555008892178,0.00046170674441972415,0.0005296189011923571,1.4615976538070034e-5,0.0002375166095151351,0.004135539318448903,0.033569104480161996,2.4mg/kg
293.99,0.0012467847412399814,0.00149947368534963,4.51166324766737e-5,9.284857569605427e-5,0.0003806527535646307,0.00010802976547572667,0.00025878011491138603,0.00010390088825174732,0.0007163808051363206,0.00045871384777613204,0.000526187233261059,1.4521196760007542e-5,0.0002359762904793668,0.004108763459395709,0.03332606121863442,2.4mg/kg
294.99,0.0012386601406513345,0.0014897281934722797,4.482340307955076e-5,9.225343372662214e-5,0.0003781981144888523,0.00010735226616249326,0.0002573851592517128,0.00010322532708997921,0.0007117222855986735,0.00045573130718803143,0.0005227674380492535,1.4426745010146147e-5,0.00023444130260210584,0.004082080181739086,0.03308408232233976,2.4mg/kg
295.99,0.0012305637694476792,0.0014800164979371143,4.453119067158786e-5,9.166028904658384e-5,0.0003757518254055634,0.0001066769018434635,0.0002559933253273946,0.00010255210980419172,0.0007070799266007851,0.0004527591126203975,0.0005193595040491284,1.43326209714645e-5,0.00023291164074156105,0.0040554893960920695,0.032843138121211625,2.4mg/kg
296.99,0.001222495601312623,0.0014703385660035516,4.423999426033039e-5,9.106914082290677e-5,0.00037331388170955,0.00010600367331791456,0.00025460462458284466,0.00010188123413460143,0.0007024537124671647,0.00044979725403820566,0.0005159634197528725,1.423882432694126e-5,0.00023138729975594153,0.004028991013067695,0.03260319894518365,2.4mg/kg
297.99,0.0012144556099297741,0.0014606943649310088,4.3949812853323756e-5,9.047998822255835e-5,0.00037088427879559765,0.00010533258138512368,0.00025321906846247587,0.0001012126978214249,0.0006978436275223213,0.0004468457214064312,0.0005125791736526736,1.4145354759555084e-5,0.0002298682745034562,0.004002584943278999,0.03236423512418946,2.4mg/kg
298.99,0.0012064437689827396,0.0014510838619789033,4.366064545811337e-5,8.989283041250598e-5,0.0003684630120584923,0.00010466362684436805,0.00025183666841070126,0.00010054649860487871,0.0006932496560907635,0.00044390450469004964,0.00050920675424072,1.4052211952284625e-5,0.00022835455984231406,0.003976271097339016,0.0321262169881627,2.4mg/kg
299.99,0.0011984600521551276,0.001441507024406652,4.3372491082244616e-5,8.93076665597171e-5,0.00036605007689301976,0.00010399681049492488,0.00025045743587193386,9.988263422517935e-5,0.0006886717824970009,0.00044097359385403604,0.0005058461500092,1.395939558810854e-5,0.00022684615063072407,0.003950049385860783,0.03188911486703696,2.4mg/kg
300.99,0.0011905044331305449,0.0014319638194736722,4.308534873326291e-5,8.872449583115908e-5,0.00036364546869396564,0.00010333213313607135,0.00024908138229058673,9.922110242254343e-5,0.000684109991065542,0.0004380529788633659,0.0005024973494503017,1.3866905350005484e-5,0.00022534304172689521,0.003923919719457335,0.031652899090745895,2.4mg/kg
301.99,0.0011825768855925998,0.0014224542144393813,4.279921741871365e-5,8.814331739379938e-5,0.00036124918285611595,0.00010266959556708469,0.00024770851911107283,9.856190093718749e-5,0.0006795642661208963,0.00043514264968301443,0.0004991603410562131,1.3774740920954112e-5,0.00022384522798903647,0.0038978820087417084,0.031417539989223114,2.4mg/kg
302.99,0.0011746773839481281,0.0014129781773606826,4.251409616904298e-5,8.756413060441578e-5,0.0003588612155546193,0.00010200919880621878,0.0002463388582059199,9.790502756663007e-5,0.0006750345923438059,0.00043224259651075615,0.0004958351136040558,1.3682901991128097e-5,0.00022235270439412182,0.0038719361667839806,0.03118294454696159,2.4mg/kg
303.99,0.001166805911788602,0.001403535687002243,4.222998433223436e-5,8.698693588914016e-5,0.0003564815674770186,0.00010135094503828153,0.00024497241376190585,9.725048085801909e-5,0.0006705209594341374,0.00042935281277464363,0.0004925216596442132,1.359138835234803e-5,0.00022086546757825912,0.003846082136985804,0.030948844892312394,2.4mg/kg
304.99,0.001158962458612092,0.0013941267294547274,4.1946881480731684e-5,8.641173334481162e-5,0.0003541102381195816,0.00010069483597413076,0.00024360919908622943,9.659825985721018e-5,0.0006660233606949979,0.00042647329418776645,0.0004892199742709916,1.3500199869593904e-5,0.00021938351535894936,0.0038203198815939757,0.030715338130002507,2.4mg/kg
305.99,0.0011511470139745634,0.0013847512909203417,4.1664787191008416e-5,8.583852297317942e-5,0.00035174722659717344,0.00010004087320940395,0.00024224922726358465,9.594836361644876e-5,0.0006615417894987283,0.00042360403650436865,0.0004859300526142321,1.3409336409266492e-5,0.00021790684557560747,0.0037946493629803036,0.030482568066841246,2.4mg/kg
306.99,0.001143359567431981,0.001375409357601291,4.138370103953801e-5,8.526730477599289e-5,0.0003493925320246589,9.938905833973846e-5,0.0002408925113786656,9.53007911879802e-5,0.0006570762392176681,0.0004207450354786944,0.00048265188980377576,1.3318797837766582e-5,0.00021643545606764858,0.003769070543516596,0.030250678509637922,2.4mg/kg
307.99,0.0011356001085403096,0.0013661009156997808,4.110362260279393e-5,8.469807875500128e-5,0.0003470461535169029,9.873939296077163e-5,0.00023953906451616618,9.465554162404995e-5,0.0006526267032241575,0.0004178962868649875,0.00047938548096946356,1.3228584021494952e-5,0.00021496934467448768,0.0037435833855746603,0.03001981326520184,2.4mg/kg
308.99,0.0011278686268555143,0.0013568259514180167,4.0824551457249616e-5,8.413084491195389e-5,0.0003447080901887703,9.80918786681409e-5,0.00023818889976078044,9.401261397690338e-5,0.0006481931748905367,0.0004150577864174922,0.0004761308212411366,1.3138694826852391e-5,0.00021350850923553975,0.003718187851526304,0.02979011614034231,2.4mg/kg
309.99,0.0011201651119335603,0.001347584450958204,4.0546487179378546e-5,8.356560324859995e-5,0.000342378341155126,9.744651705748362e-5,0.00023684203019720234,9.337200729878592e-5,0.0006437756475891456,0.0004122295298904524,0.00047288790574863583,1.3049130120239673e-5,0.00021205294759021987,0.0036928839037433346,0.029561730941868643,2.4mg/kg
310.99,0.001112489553330412,0.0013383764005225481,4.0269429345654166e-5,8.300235376668876e-5,0.0003400569055308349,9.680330972443717e-5,0.00023549846891012595,9.273372064194294e-5,0.0006393741146923245,0.00040941151303811203,0.00046965672962180237,1.2959889768057585e-5,0.00021060265757794303,0.0036676715045975603,0.029334801476590146,2.4mg/kg
311.99,0.0011048419406020347,0.0013292017863132544,3.9993377532549935e-5,8.24410964679696e-5,0.00033774378243076183,9.616225826463896e-5,0.0002341582289842452,9.209775305861988e-5,0.0006349885695724132,0.0004066037316147153,0.0004664372879904772,1.2870973636706906e-5,0.0002091576370381243,0.003642550616460789,0.02910947155131614,2.4mg/kg
312.99,0.0010972222633043934,0.0013200605945325283,3.971833131653931e-5,8.188183135419176e-5,0.0003354389709697717,9.552336427372632e-5,0.00023282132350425412,9.146410360106213e-5,0.0006306190056017519,0.0004038061813745062,0.0004632295759845015,1.2782381592588418e-5,0.00020771788381017864,0.003617521201704828,0.028885884972855918,2.4mg/kg
313.99,0.0010896305124020857,0.0013109528130360237,3.944429032494502e-5,8.132455857791257e-5,0.0003331424708350755,9.488662955044982e-5,0.00023148776601511468,9.083277143622984e-5,0.000626265416975363,0.0004010188585955159,0.0004600335893130684,1.2694113518944605e-5,0.00020628339600652323,0.003592583227006953,0.028664072483629892,2.4mg/kg
314.99,0.0010820667014617036,0.001301878456312655,3.917125500019931e-5,8.076928047855543e-5,0.00033085429017399795,9.425205873940832e-5,0.00023015757645469885,9.020375757853927e-5,0.0006219278110268198,0.0003982417679304166,0.00045684933301939413,1.2606169567456967e-5,0.00020485417609333552,0.003567736729148113,0.02844265255192268,2.4mg/kg
