time,pl_lung,pl_liver,pl_heart,pl_muscle,pl_skin,pl_adipose,pl_bone,pl_brain,pl_kidney,pl_si,pl_li,pl_pancreas,pl_thymus,pl_spleen,adcplasma,dose
1005.99,5.232424802904803e-7,5.783802958129213e-7,1.607806621714892e-8,3.252447563109354e-8,1.6267315335512165e-7,4.1119163895923135e-8,1.4679330482799228e-7,3.862267319660998e-8,2.585705087503394e-7,1.6919723435202695e-7,1.939797845947168e-7,5.39250867887681e-9,8.733024082549936e-8,1.600242323691722e-6,0.0010165536907852013,0.8mg/kg
1006.99,5.206395654121564e-7,5.755028345251037e-7,1.5998085626859424e-8,3.236140629530594e-8,1.6185964868175036e-7,4.091085760741287e-8,1.4614920376060188e-7,3.843053121558296e-8,2.572843211670562e-7,1.6835557034164595e-7,1.9301474929025003e-7,5.36568510571041e-9,8.689584032589539e-8,1.592279685813426e-6,0.0010115355188517455,0.8mg/kg
1007.99,5.180499941985228e-7,5.726401291193955e-7,1.5918515026094067e-8,3.2199192932590664e-8,1.6105039152418575e-7,4.0703654320531105e-8,1.455079754193016e-7,3.8239374458509406e-8,2.560047251387356e-7,1.6751822053055842e-7,1.920546625340425e-7,5.338998998842704e-9,8.646366607372631e-8,1.584357910751622e-6,0.0010065583127580994,0.8mg/kg
1008.0,5.180241656014076e-7,5.726115762832431e-7,1.5917721382226345e-8,3.219757510319384e-8,1.6104232031142073e-7,4.070158783460113e-8,1.455015775939902e-7,3.823746784632348e-8,2.559919623324e-7,1.6750986873179588e-7,1.9204508655621958e-7,5.3387328291979585e-9,8.645935552870718e-8,1.5842788985263674e-6,0.0010065087587840266,0.8mg/kg
1008.0,5.180241656014076e-7,5.726115762832431e-7,1.5917721382226345e-8,3.219757510319384e-8,1.6104232031142073e-7,4.070158783460113e-8,1.455015775939902e-7,3.823746784632348e-8,2.559919623324e-7,1.6750986873179588e-7,1.9204508655621958e-7,5.3387328291979585e-9,8.645935552870718e-8,1.5842788985263674e-6,0.0010065087587840266,0.8mg/kg
1008.99,1.118507483843079e-6,1.2142168804924639e-6,3.459827485089872e-8,6.754906248530715e-8,3.377629075549106e-7,8.406546547562639e-8,2.359419215928185e-7,8.3466781236925e-8,5.546729075970166e-7,3.61249632154844e-7,4.166982359868808e-7,1.1498877567103773e-8,1.8662973291592434e-7,3.353292605459622e-6,0.07948528407161008,0.8mg/kg
1009.0,1.1320836671422887e-6,1.2287289198284416e-6,3.5017568857654487e-8,6.835796583928248e-8,3.4180895632983086e-7,8.50521951440864e-8,2.3816825359527383e-7,8.448263222177398e-8,5.613901230598038e-7,3.6560137025219203e-7,4.2174060074687445e-7,1.1637482448230387e-8,1.8888292626842888e-7,3.3933099650018595e-6,0.08028457081790645,0.8mg/kg
1009.0,1.1320836671422887e-6,1.2287289198284416e-6,3.5017568857654487e-8,6.835796583928248e-8,3.4180895632983086e-7,8.50521951440864e-8,2.3816825359527383e-7,8.448263222177398e-8,5.613901230598038e-7,3.6560137025219203e-7,4.2174060074687445e-7,1.1637482448230387e-8,1.8888292626842888e-7,3.3933099650018595e-6,0.08028457081790645,0.8mg/kg
1009.99,2.5620288308227616e-6,2.7573545144321465e-6,7.880256866546344e-8,1.543012815578231e-7,7.722598366356361e-7,1.8931623242960386e-7,4.923412518302889e-7,1.905421212790187e-7,1.2662332994379967e-6,8.209542176727279e-7,9.482419486534237e-7,2.616297800511302e-8,4.2521009040230083e-7,7.611151794690032e-6,0.0773107407347593,0.8mg/kg
1010.99,3.906331992346112e-6,4.197396026026574e-6,1.1986430882605414e-7,2.3479814432704998e-7,1.1757615864337343e-6,2.8689505741671805e-7,7.336101250940964e-7,2.8975541925320057e-7,1.930361439576766e-6,1.2495296380435813e-6,1.4418418867312336e-6,3.983335500382e-8,6.48064948381918e-7,1.1588887429190206e-5,0.07521089385215649,0.8mg/kg
