time,pl_lung,pl_liver,pl_heart,pl_muscle,pl_skin,pl_adipose,pl_bone,pl_brain,pl_kidney,pl_si,pl_li,pl_pancreas,pl_thymus,pl_spleen,adcplasma,dose
8.99,0.0001403903881700225,0.00015045580289803158,4.5588031011673165e-6,8.441406653151264e-6,3.890617601882829e-5,9.859548812252173e-6,1.9453009404032533e-5,1.081415036388929e-5,7.381259881504883e-5,4.680560144323574e-5,5.378552845350874e-5,1.4864484437112795e-6,2.447448077089979e-5,0.00041801865904258785,0.034065385266867504,0.4 mg/kg
9.99,0.00016284551938013965,0.00017637450759196366,5.329981688737064e-6,9.870636988022115e-6,4.515066944554906e-5,1.1504411664961092e-5,2.2723869308480505e-5,1.260699374200022e-5,8.613894923671859e-5,5.474102496908929e-5,6.283628877907726e-5,1.7384108258129531e-6,2.8570849921692503e-5,0.0004894763176527167,0.03344313817961754,0.4 mg/kg
10.99,0.00018535535148661017,0.0002026364220342605,6.110099402879538e-6,1.1319020237887076e-5,5.142117749199227e-5,1.3166943314488041e-5,2.6030857928772566e-5,1.4416340387562961e-5,9.858763107259927e-5,6.275995198665543e-5,7.198336175969542e-5,1.993060476556576e-6,3.270402340915546e-5,0.0005616601056191766,0.03284376621108985,0.4 mg/kg
11.99,0.00020776004396165027,0.00022901103621652085,6.892832427459025e-6,1.2775287455946864e-5,5.767402653327875e-5,1.4834447290464696e-5,2.934869015215935e-5,1.6228204661245373e-5,0.00011106197263331411,7.079654818235437e-5,8.115268651294978e-5,2.24829704711369e-6,3.68418715329371e-5,0.0006339350573930075,0.03226562227039387,0.4 mg/kg
12.99,0.00022993327333522347,0.00025530767081413035,7.673025077693719e-6,1.4230179043878542e-5,6.387458545874902e-5,1.6496583587317132e-5,3.265684720370039e-5,1.8031221498974185e-5,0.0001234833244506871,7.879766733612124e-5,9.028403722705379e-5,2.502422254889025e-6,4.095844188975958e-5,0.000705846588191858,0.03170731467270051,0.4 mg/kg
13.99,0.00025177601318900566,0.00028137354093480397,8.446500977729004e-6,1.567612173456993e-5,6.999557370748729e-5,1.8144977071701353e-5,3.593871770269461e-5,1.9816215731182323e-5,0.0001357879496952795,8.672066424694831e-5,9.932878042983749e-5,2.7540721144453274e-6,4.503288817891718e-5,0.0007769701431374282,0.031167650831027946,0.4 mg/kg
14.99,0.00027321163799821246,0.00030708609995180175,9.209909825897741e-6,1.7106965376597924e-5,7.601573538877125e-5,1.977290014782936e-5,3.9180991140184385e-5,2.157584953467284e-5,0.0001479247394417953,9.453171238181876e-5,0.00010824808015559132,3.002163925302987e-6,4.904860380963361e-5,0.0008469692573241001,0.030645595670459644,0.4 mg/kg
15.99,0.0002941817457020648,0.00033234759187358886,9.96059016033269e-6,1.8517751948955724e-5,8.19187122110097e-5,2.1374995910150323e-5,4.237311040094317e-5,2.330431483926539e-5,0.00015985310281335874,0.00010220425217953055,0.0001170112679642431,3.245847686287258e-6,5.299248188235616e-5,0.0009156279914839704,0.030140238914043938,0.4 mg/kg
16.99,0.0003146427449371473,0.0003570829378227935,1.0696453132566426e-5,1.990452152405252e-5,8.769212596672036e-5,2.2947047112638737e-5,4.550676991553921e-5,2.499707593065745e-5,0.0001715411586774511,0.00010971769725674971,0.00012559444970738234,3.4844647943143765e-6,5.685431371699483e-5,0.00098273768118274,0.02965077021703386,0.4 mg/kg
17.99,0.0003345631710559964,0.0003812339257793494,1.141588928891483e-5,2.126415516040863e-5,9.332685896779942e-5,2.448579015207603e-5,4.857557003767281e-5,2.6650661207768954e-5,0.00018296434851434326,0.00011705642142021886,0.0001339793959924525,3.717515868913047e-6,6.062630093183926e-5,0.0010481982950165292,0.029176460829131168,0.4 mg/kg
18.99,0.00035392143082008733,0.0004047591248468481,1.2117687793271738e-5,2.2594240072462016e-5,9.881645043697942e-5,2.598875630151085e-5,5.157467196484289e-5,2.826248521774356e-5,0.00019410420423061062,0.0001242088598812958,0.00014215257043370536,3.944632063999982e-6,6.430264597821036e-5,0.0011118743235283615,0.028716649010391098,0.4 mg/kg
19.99,0.00037270376696679693,0.00042762782547134143,1.2800962853795287e-5,2.3892944173354573e-5,0.0001041565529616546,2.7454124960524836e-5,5.4500532216985174e-5,2.9830683916294058e-5,0.00020494724445287835,0.0001311667532877444,0.00015010425214882393,4.16555060798073e-6,6.78791753870888e-5,0.0011737333941823883,0.028270727557755296,0.4 mg/kg
20.99,0.0003909028384131599,0.0004498205311459903,1.3465100276786045e-5,2.5158926279373613e-5,0.00010934455416695937,2.8880619297926463e-5,5.7350666319307935e-5,3.1353997204452466e-5,0.0002154841553228046,0.00013792455971553053,0.00015782789056228066,4.38009594147122e-6,7.135307386496644e-5,0.0012337203389189018,0.027838135747891013,0.4 mg/kg
21.99,0.00040851647990305245,0.00047132598791538294,1.4109710616679466e-5,2.6391255260270175e-5,0.00011437924636366189,3.026741292731787e-5,6.012348119502148e-5,3.283166387211952e-5,0.00022570908755423347,0.00014447897847722808,0.00016531954750484163,4.58816434634105e-6,7.472264579604295e-5,0.0012918049595750886,0.027418352392302864,0.4 mg/kg
22.99,0.00042554661853415294,0.0004921388669949658,1.4734587430868735e-5,2.758933816483759e-5,0.00011926053817751092,3.161404732339927e-5,6.281810371893492e-5,3.4263328602387976e-5,0.00023561901524167577,0.00015082851714624056,0.00017257739711837896,4.789709914955952e-6,7.798710648082409e-5,0.001348011325500119,0.02701089000315447,0.4 mg/kg
23.99,0.0004419984216495387,0.0005122602455256185,1.533967382570872e-5,2.8752862084393318e-5,0.0001239892280903576,3.292036544074944e-5,6.543424816185059e-5,3.5648967132032934e-5,0.0002452132285135668,0.0001569731433526271,0.0001796013275619732,4.9847334107792065e-6,8.114641316892592e-5,0.0014023250665290605,0.026615290396373028,0.4 mg/kg
24.99,0.00045787955277258054,0.000531694640649864,1.5925032398098436e-5,2.9881741557387606e-5,0.00012856680668337024,3.4186452184963885e-5,6.797210319917904e-5,3.698881916173814e-5,0.0002544928735093604,0.00016291398556175446,0.00018639258374362049,5.1732725359742066e-6,8.420111520181912e-5,0.0014547792710843319,0.02623112090247683,0.4 mg/kg
25.99,0.00047319963564987854,0.0005504504573492513,1.6490823350410213e-5,3.097607922674682e-5,0.00013299531416515224,3.541259027757278e-5,7.043223658535532e-5,3.828333883337905e-5,0.00026346061128132566,0.00016865310894125941,0.00019295351008085206,5.3553947821108685e-6,8.715224302969639e-5,0.0015053898855829455,0.025857971690521103,0.4 mg/kg
26.99,0.000487969827690269,0.0005685384961557041,1.703728656060557e-5,3.2036133805491545e-5,0.00013727722688225595,3.659922451890115e-5,7.281553474730134e-5,3.953315449845082e-5,0.00027212034354456594,0.00017419334167525027,0.0001992873399155106,5.53119181846961e-6,9.000121826386199e-5,0.0015541906152625698,0.025495453602710442,0.4 mg/kg
27.99,0.0005022024164701464,0.00058597099835044,1.756472437057954e-5,3.306228934397223e-5,0.00014141534981401628,3.7746927630133766e-5,7.512313361211464e-5,4.0739030362961566e-5,0.0002804769478652514,0.00017953810175837178,0.00020539799361504507,5.700773923570074e-6,9.274976802635919e-5,0.0016012485043993788,0.025143196090598237,0.4 mg/kg
28.99,0.0005159104860030585,0.0006027633942182154,1.8073487312660905e-5,3.405502892051519e-5,0.00014541272753140164,3.885637124840342e-5,7.735634585086808e-5,4.1901834051134775e-5,0.00028853605216864103,0.00018469124867277872,0.0002112899125640125,5.864265301963963e-6,9.53998526619692e-5,0.0016465492609654922,0.024800845480569992,0.4 mg/kg
29.99,0.0005291076556159022,0.0006189304936111245,1.8563962289684844e-5,3.5014913017670156e-5,0.0001492725745163314,3.992830235051329e-5,7.95166409953507e-5,4.302251026176082e-5,0.000296303854374055,0.00018965698073974326,0.0002169679237402003,6.021800726924673e-6,9.795360664986195e-5,0.0016901644052068259,0.024468063622843594,0.4 mg/kg
30.99,0.0005418079358924343,0.0006344885078285445,1.9036565840772118e-5,3.5942566743439656e-5,0.00015299823606214433,4.096352955808243e-5,8.160560178523925e-5,4.410206565035277e-5,0.0003037870150913009,0.0001944397616417072,0.0002224371628103156,6.17352325553106e-6,0.000100413304972245,0.001732137028102337,0.024144526906831932,0.4 mg/kg
31.99,0.0005540255463311886,0.0006494539063189666,1.9491735734868845e-5,3.683866421752042e-5,0.0001565931394620008,4.196290625343969e-5,8.36248968370148e-5,4.514154998624095e-5,0.00031099252697168044,0.00019904424117674175,0.00022770297797019588,6.3195816895344104e-6,0.00010278132109540693,0.0017725246716143205,0.023829925316339172,0.4 mg/kg
32.99,0.0005657747355685142,0.0006638440624313863,1.9929922421483473e-5,3.770391239464786e-5,0.00016006074526817411,4.2927313298198485e-5,8.557624136575056e-5,4.614203708869463e-5,0.00031792758062280864,0.00020347517000098307,0.00023277083323503252,6.460127887678559e-6,0.00010506008433335573,0.001811349168970329,0.02352396126260451,0.4 mg/kg
33.99,0.0005770696948659248,0.0006776757631275215,2.0351584593643966e-5,3.8539042342203215e-5,0.000163404523534902,4.38576499441061e-5,8.746138831496664e-5,4.7104614963563926e-5,0.0003245994945579468,0.00020773736142604618,0.00023764625999535914,6.595315547553862e-6,0.00010725205760342937,0.001848667733118719,0.02322634889808806,0.4 mg/kg
34.99,0.0005879244906312933,0.0006909656512001112,2.0757185531421763e-5,3.934480207576316e-5,0.00016662793506348235,4.4754826455658486e-5,8.928210968379205e-5,4.8030377807703355e-5,0.0003310156576276465,0.00021183565466877032,0.0002423348167164086,6.725299060671876e-6,0.00010935971944060303,0.0018845458451935387,0.022936813525229072,0.4 mg/kg
35.99,0.0005983529982277919,0.0007037311536979813,2.1147189428463583e-5,4.012194928063703e-5,0.00016973441268095657,4.56197566702374e-5,9.104017808209139e-5,4.8920417984955776e-5,0.00033718347157114944,0.00021577487908404719,0.0002468420487848959,6.850232394746731e-6,0.00011138554606515764,0.001918995825642739,0.022655090915215555,0.4 mg/kg
36.99,0.0006083688353245182,0.0007159884965117129,2.1522057908699132e-5,4.087124444393923e-5,0.0001727273429603906,4.645335088805393e-5,9.273736291390656e-5,4.977581834564401e-5,0.0003431102958415361,0.00021955982463059743,0.0002511734508031045,6.970268150797615e-6,0.00011333199394872143,0.0019520810009220355,0.022380926863046383,0.4 mg/kg
37.99,0.0006179853950945143,0.000727754358144547,2.1882251062818404e-5,4.159345243577435e-5,0.00017561007371940263,4.725651792128476e-5,9.437542506638228e-5,5.0597654714780055e-5,0.0003488034641825415,0.0002231952493202504,0.00025533447880670014,7.085557820399273e-6,0.00011520150550247946,0.0019838288425462172,0.022114076723765516,0.4 mg/kg
38.99,0.0006272157090334776,0.000739044108524466,2.222822089145697e-5,4.228933014566318e-5,0.00017838587782445235,4.803015190786544e-5,9.59560999509289e-5,5.138698127558265e-5,0.0003542701811979207,0.000226685818701639,0.0002593304775751366,7.1962498656793845e-6,0.00011699647611777318,0.0020143161569345204,0.02185430523916669,0.4 mg/kg
