time_hr,lung,liver,heart,muscle,skin,adipose,bone,brain,kidney,sm_int,la_int,pancreas,thymus,spleen,other,marrow,choroid,icb,retina,cornea,ah,vh,plasma,Dose
-0.00999085815958762,6.912082874844463e-25,1.0878552709931759e-24,5.60450169836313e-26,1.2260111333059662e-25,1.8100706274975504e-25,1.0851351647512237e-25,1.943332200592237e-25,1.0955229370824948e-25,7.838526847664257e-25,4.483601350772727e-25,5.4527743581097405e-25,1.381311529960167e-26,2.2810649096604966e-25,2.8006636583437492e-24,2.8124836155493294e-25,9.802856019249104e-27,5.2610257173593204e-27,5.299149092121882e-27,2.383397962116783e-28,2.7734413572902965e-34,9.912915558548214e-28,1.1853329062493097e-34,5.949482951772699e-22,1.8
-0.009987771749069214,1.2324354846182549e-24,1.939663429522103e-24,9.992916603262109e-26,2.1859975548451567e-25,3.2273850196118977e-25,1.9348134388219438e-25,3.4649925461108367e-25,1.9533350038361406e-25,1.397621933643145e-24,7.994333264453346e-25,9.722384310915976e-25,2.4629006583758338e-26,4.0671753941071528e-25,4.993628297208412e-24,5.014703487070631e-25,1.747864983404072e-26,9.380493409428657e-27,9.448467999349967e-27,4.249636872531526e-28,7.901164210668364e-34,2.2786043849503738e-27,3.2871885628252047e-34,1.0643227250765565e-21,1.8
-0.009980894928823862,2.9843720457828764e-24,4.696941448507153e-24,2.4198086955786323e-25,5.293445448079783e-25,7.815190140705734e-25,4.685197093818168e-25,8.390562457944308e-25,4.73004750720036e-25,3.3843749877545525e-24,1.9358469497579676e-24,2.3542986493701313e-24,5.963972948902293e-26,9.848762649279196e-25,1.2092190453510942e-23,1.2143224623224323e-24,4.2324969316288956e-26,2.2715089523560418e-26,2.2879691621549534e-26,1.0290597497422054e-27,4.386913167553665e-33,8.466192337903587e-27,1.7563336850148855e-33,2.597362568114628e-21,1.8
-0.00997401810857851,5.477582601919747e-24,8.620870433045072e-24,4.441370523577845e-25,9.715707121659427e-25,1.4344173230638378e-24,8.599314608820167e-25,1.5400224335895547e-24,8.681634051772581e-25,6.2117568660595754e-24,3.553096402473933e-24,4.321131926311648e-24,1.094640816455623e-25,1.807663729042164e-24,2.2194274246635293e-23,2.2287943656764708e-24,7.768418697793267e-26,4.169177887892999e-26,4.1993893218613577e-26,1.8887590777747174e-27,1.3966505148643305e-32,2.0805957467024673e-26,5.490565497818463e-33,4.8026860007379505e-21,1.8
-0.009967141288333158,8.695043893226123e-24,1.368465839288605e-23,7.050174233224977e-25,1.5422588056930437e-24,2.2769755401783468e-24,1.3650440995034469e-24,2.4446117291602606e-24,1.3781113816011734e-24,9.860462637452326e-24,5.640139354086218e-24,6.859309026319371e-24,1.7376187009835856e-25,2.8694620659888335e-24,3.523090413883998e-23,3.537959401106033e-24,1.2331487556093592e-25,6.618099158195625e-26,6.666056398468679e-26,2.9981917776015665e-27,3.407107585804635e-32,4.1472265547539203e-26,1.324162072030066e-32,7.679830662784355e-21,1.8
-0.009954845317920447,1.6198241254084778e-23,2.5493534061474552e-23,1.3133967453538613e-24,2.873117214074372e-24,4.241841637941766e-24,2.5429789644072266e-24,4.554135798842282e-24,2.5673223709602636e-24,1.836933252559615e-23,1.0507173880271859e-23,1.2778399269251766e-23,3.2370586478525764e-25,5.3456014138778324e-24,6.563263916964639e-23,6.59096385890269e-24,2.2972674276927955e-25,1.2329042672730921e-25,1.2418383561654323e-25,5.5854156132273876e-27,1.182636000725447e-31,1.064432385655464e-25,4.534680065441182e-32,1.4497009060678737e-20,1.8
-0.009923552551096622,4.486298554086035e-23,7.060742124872686e-23,3.637610947377199e-24,7.957445195722964e-24,1.1748292819464447e-23,7.043087434081244e-24,1.261322922005748e-23,7.110509439113753e-24,5.087608497191985e-23,2.91008871924499e-23,3.5391320194512266e-23,8.965424974032657e-25,1.480528884051802e-23,1.8177751584216712e-22,1.8254470552821353e-23,6.362559659855097e-25,3.4146773080682623e-25,3.4394213465284167e-25,1.5469483282857486e-26,1.0046204393246073e-30,5.129145296588721e-25,3.7879633801448804e-31,4.150055699866148e-20,1.8
-0.009892259784272796,8.61307099458747e-23,1.355564551062472e-22,6.983708561909837e-24,1.5277191237792357e-23,2.255509294215518e-23,1.352175114122234e-23,2.4215650876007418e-23,1.3651192040627865e-23,9.767502673636602e-23,5.586966744176339e-23,6.794642629945466e-23,1.7212372652170867e-24,2.842410133467174e-23,3.4898760824693676e-22,3.5046051853620957e-23,1.2215232207122787e-24,6.555706895182746e-25,6.603212017602118e-25,2.96992626477446e-26,3.8650348188542164e-30,1.4326696243243205e-24,1.4484898264809475e-30,8.230944788568802e-20,1.8
-0.009860967017448971,1.387017039564503e-22,2.1829509137325227e-22,1.1246305609615193e-23,2.4601822917967944e-23,3.6321886225919923e-23,2.177492721059086e-23,3.899598720743615e-23,2.198337404033971e-23,1.5729224376413474e-22,8.997044266790721e-23,1.0941840757576342e-22,2.771816743432979e-24,4.5773119919888876e-23,5.619966963316735e-22,5.643686370555725e-23,1.967095753898594e-24,1.055706758536912e-24,1.0633568075104746e-24,4.7826592622892354e-26,1.0469922057994213e-29,3.0741947874156544e-24,3.910647604772668e-30,1.3683965660824693e-19,1.8
-0.009829674250625146,2.01424554040592e-22,3.170111824082738e-22,1.633204242441424e-23,3.572711156595541e-23,5.2747151489019156e-23,3.162185406134932e-23,5.663051834631945e-23,3.192456346445939e-23,2.284219956086558e-22,1.3065633543018768e-22,1.5889894189776754e-22,4.025271075328119e-24,6.647236527970948e-23,8.161394357820965e-22,8.195840316551219e-23,2.8566439898316324e-24,1.5331121329600176e-24,1.544221641169423e-24,6.945444730834099e-26,2.3233920903711124e-29,5.6445446794336154e-24,8.659069085570267e-30,2.0499181027928374e-19,1.8
-0.009775043733644777,3.323048689738687e-22,5.229966071121993e-22,2.6944169418312755e-23,5.894163878387277e-23,8.70208480033772e-23,5.216889411862785e-23,9.342752335494854e-23,5.266829604230425e-23,3.768445287539511e-22,2.1555334658535254e-22,2.621472467844434e-22,6.640785219019016e-24,1.0966434063191347e-22,1.346445047858163e-21,1.3521279394969504e-22,4.712815318698848e-24,2.5292876438289616e-24,2.5476158151755456e-24,1.1458410094985473e-25,6.998681776583103e-29,1.2970935684918296e-23,2.601857458285966e-29,3.562759806578691e-19,1.8
-0.00972041321666441,4.864015768583353e-22,7.655210485967124e-22,3.9438744185956893e-23,8.627410901674122e-23,1.2737423442063882e-22,7.636070107717657e-23,1.3675181901750493e-22,7.709168611165872e-23,5.515952058472484e-22,3.1550993733430786e-22,3.837104016283991e-22,9.720256196354539e-24,1.6051798774535208e-22,1.970819625764401e-21,1.9791379263749727e-22,6.898246336577239e-24,3.702171217225893e-24,3.7289985449655935e-24,1.6771914479110376e-25,1.6578239638851962e-28,2.483244396943352e-23,6.153813786495781e-29,5.480711957528415e-19,1.8
-0.009665782699684041,6.598202891095857e-22,1.0384553388954917e-21,5.34999993721564e-23,1.1703376629077457e-22,1.7278748547641775e-22,1.035858909349373e-22,1.8550849817658964e-22,1.0457749701803886e-22,7.482576634902862e-22,4.2799996843774845e-22,5.205162180902967e-22,1.3185858519078036e-23,2.177481149609878e-22,2.673483726985312e-21,2.6847679699440895e-22,9.35770605194567e-24,5.0221213214837e-24,5.05851350523991e-24,2.2751673107557818e-25,3.3632883211826647e-28,4.229154538835765e-23,1.2471756540057491e-28,7.7965969507503185e-19,1.8
-0.009611152182703673,8.49434296552014e-22,1.3368785193515707e-21,6.887441311269679e-23,1.5066601957835197e-22,2.2244180848098642e-22,1.3335359847347413e-22,2.388184867323649e-22,1.3463016459104843e-22,9.632861118021075e-22,5.509952646483781e-22,6.700981114922744e-22,1.697510801163526e-23,2.803228734167899e-22,3.441768423889035e-21,3.4562956875394244e-22,1.2046850856528786e-23,6.465339497837546e-24,6.5121897847775675e-24,2.9289872027981385e-25,6.131165889497644e-28,6.639005239984252e-23,2.2719015038657322e-28,1.050275483886322e-18,1.8
-0.009479140546104074,1.3594047885902327e-21,2.1394933360898543e-21,1.1022419489252416e-22,2.411206118628009e-22,3.5598806483144908e-22,2.1341442071240068e-22,3.821967257036805e-22,2.1545739228684044e-22,1.5416092260497549e-21,8.817934702490302e-22,1.072401476268445e-21,2.7166367519942016e-23,4.486188885153944e-22,5.508084407453822e-21,5.531334298737547e-22,1.9279357618438212e-23,1.0346902586754938e-23,1.0421880146643486e-23,4.687448400680107e-25,1.95501301930494e-27,1.5818649867221377e-22,7.23621438258584e-28,1.8605536840966196e-18,1.8
-0.009347128909504475,1.923089686322373e-21,3.0266463040180953e-21,1.5592928996359037e-22,3.411026560546285e-22,5.036005548587593e-22,3.0190793418850103e-22,5.406767865908841e-22,3.0479803547442673e-22,2.1808462235453472e-21,1.2474341574804862e-21,1.5170788492474761e-21,3.843105785883305e-23,6.346412775304952e-22,7.79204168171064e-21,7.82493369080112e-22,2.727365401633308e-23,1.463730517717645e-23,1.4743372626280679e-23,6.631125814480067e-25,4.7875082788208694e-27,3.0856263530329745e-22,1.7708883802865048e-27,2.8829731963731335e-18,1.8
-0.009215117272904876,2.5252764636900695e-21,3.9743952637678904e-21,2.0475622714309044e-22,4.479138759552586e-22,6.612955703199402e-22,3.9644591069005382e-22,7.099816713816864e-22,4.0024100376060174e-22,2.863745612173473e-21,1.6380495537133591e-21,1.9921294449978263e-21,5.0465171997434337e-23,8.33369740100544e-22,1.0232001538927097e-20,1.0275195093514231e-21,3.58139931380695e-23,1.9220759561526125e-23,1.9360040489799216e-23,8.707564246875582e-25,9.924342343933733e-27,5.307118832729626e-22,3.669476313820908e-27,4.106529130346963e-18,1.8
-0.009083105636305277,3.156247276092559e-21,4.967445845231755e-21,2.5591705890279536e-22,5.598305994959616e-22,8.2652829881681355e-22,4.955027383153327e-22,8.873792127814973e-22,5.002460805772612e-22,3.579287050035746e-21,2.0473360751819306e-21,2.4898871007034862e-21,6.307450873463756e-23,1.04159728310469e-21,1.2788588860992293e-20,1.2842577268881468e-21,4.476255479906547e-23,2.4023299965337343e-23,2.4197382004716413e-23,1.0883255061001043e-24,1.8338105187963415e-26,8.371468606348314e-22,6.77851159389505e-27,5.521015116832828e-18,1.8
-0.008951093999705678,3.809201642669336e-21,5.9950951661375005e-21,3.0886038557817706e-22,6.756466143924377e-22,9.975179004163386e-22,5.98010805730001e-22,1.070957461428414e-21,6.037354340923959e-22,4.319758582547533e-21,2.4708825202319438e-21,3.004987092486391e-21,7.612316755590271e-23,1.2570796768982034e-21,1.54342492382869e-20,1.5499409566868312e-21,5.402289350864862e-23,2.899316569014026e-23,2.9203261434635156e-23,1.3134749174294883e-24,3.115173900468446e-26,1.239752063349529e-21,1.1512629226381862e-26,7.117174327484562e-18,1.8
-0.008819082363106079,4.4796863281536725e-21,7.050334553019001e-21,3.6322512861864295e-22,7.945720449888696e-22,1.1730982104214178e-21,7.0327099866136165e-22,1.2594643970694457e-21,7.100032568709581e-22,5.080110108981956e-21,2.9058002551982726e-21,3.533916382431975e-21,8.95221553742041e-23,1.478347309704411e-21,1.8150938939557508e-20,1.8227572148568056e-21,6.353185293416394e-23,3.409646174168406e-23,3.4343538224502596e-23,1.5446691197812133e-24,4.963218651641771e-26,1.749844638678985e-21,1.8339629063112846e-26,8.886584576475691e-18,1.8
-0.0086155000849,5.5422415442092556e-21,8.722632611607106e-21,4.493800529070405e-22,9.830399945971246e-22,1.4513503925104512e-21,8.700828626851667e-22,1.5582021445808498e-21,8.784119641754034e-22,6.285082527630125e-21,3.595039231735356e-21,4.372140837921943e-21,1.107562995785844e-22,1.8290027919795322e-21,2.2456230682987437e-20,2.255104772164686e-21,7.860124653881332e-23,4.218394727775409e-23,4.2489629697139986e-23,1.911055838843331e-24,9.252904708438787e-26,2.7720693919594443e-21,3.4184815369745243e-26,1.1937244433787181e-17,1.8
-0.008411917806693921,6.635868237572523e-21,1.0443832734426038e-20,5.380543732541283e-22,1.1770192497316344e-21,1.7377394053402496e-21,1.0417727505480155e-21,1.8656757771167647e-21,1.0517453806631703e-21,7.525291186748675e-21,4.304433237965569e-21,5.234877026190178e-21,1.3261138619798446e-22,2.189912334771408e-21,2.6887417856718634e-20,2.7000953117910884e-21,9.411130979269529e-23,5.0507931665768596e-23,5.087393463165062e-23,2.2881566940681375e-24,1.5803469033007239e-25,4.113013148753577e-21,5.837910486532344e-26,1.5356675667424227e-17,1.8
-0.008208335528487843,7.758963386083931e-21,1.2211412169586829e-20,6.291181188637048e-22,1.3762254992001818e-21,2.031845493736862e-21,1.2180890198065439e-21,2.181434637926775e-21,1.229749449181629e-21,8.798918243374048e-21,5.032942477636586e-21,6.120860397406266e-21,1.5505538208984826e-22,2.5605469431318655e-21,3.143800560014722e-20,3.1570766216372e-21,1.100393099429473e-22,5.905621411450062e-23,5.948416422495257e-23,2.675418977821631e-24,2.5260954774999294e-25,5.807824492365176e-21,9.33078898096568e-26,1.9123231597169442e-17,1.8
-0.008004753250281764,8.910455852027205e-21,1.4023685264193978e-20,7.224844448707035e-22,1.5804687731431773e-21,2.3333881869111183e-21,1.3988635288861284e-21,2.505177609564558e-21,1.4122544115893516e-21,1.0104749016642136e-20,5.7798721604146545e-21,7.029245983691192e-21,1.7806688313816226e-22,2.940553146474356e-21,3.6103654146594766e-20,3.625612910138306e-21,1.2637005751477407e-22,6.78206421040755e-23,6.831210733038024e-23,3.0724733846316112e-24,3.8336738684135806e-25,7.889665234148202e-21,1.4159780191924539e-25,2.3218019072583458e-17,1.8
-0.007801170972075686,1.0089417190477905e-20,1.587919092573022e-20,8.18078075205482e-22,1.7895844100775957e-21,2.6421243789012995e-21,1.5839505364268474e-21,2.8366436907521575e-21,1.5991131234432434e-21,1.1441730629744454e-20,6.544620047152325e-21,7.959301373014018e-21,2.0162733653183323e-22,3.329624559604015e-21,4.088060185465465e-20,4.1053264438435e-21,1.4309038662181706e-22,7.679414909309143e-23,7.73506466711874e-23,3.478999809300533e-24,5.580380435197767e-25,1.0389964304555397e-20,2.0610295536281106e-25,2.7624288654292157e-17,1.8
-0.007597588693869608,1.1295324017379942e-20,1.777710554115282e-20,9.158565758270786e-22,2.0034795927863192e-21,2.9579170337244044e-21,1.7732678899317035e-21,3.1756857597116165e-21,1.790242637249957e-21,1.2809269543841262e-20,7.326846637906679e-21,8.910613684329103e-21,2.257262838606231e-22,3.727588466460094e-21,4.5766728263483196e-20,4.5960043012458764e-21,1.6019287585098087e-22,8.597275148675185e-23,8.659577025116476e-23,3.89481781388346e-24,7.849379206421199e-25,1.3338592922903891e-20,2.898940556662924e-25,3.232699639948431e-17,1.8
-0.00739400641566353,1.2528042748986216e-20,1.9717218953040538e-20,1.0158091171947639e-21,2.2221306407932823e-21,3.280731188050656e-21,1.9667946293662444e-21,3.522266282471772e-21,1.985621783491003e-21,1.4207214252980072e-20,8.126465273517817e-21,9.883077529092561e-21,2.503610561039622e-22,4.134400783730839e-21,5.0761492245667314e-20,5.097592161628554e-21,1.7767563177624654e-22,9.535543248590576e-23,9.604645433434751e-23,4.319881364168669e-24,1.0729431020181045e-24,1.676400515728943e-20,3.9624847474049346e-25,3.731250968059365e-17,1.8
-0.0071904241374574525,1.3787579459692302e-20,2.1699540768475526e-20,1.1179361919398639e-21,2.4455386413803923e-21,3.61056844532629e-21,2.1645317164537414e-21,3.876386984196477e-21,2.185251524405144e-21,1.5635571615556517e-20,8.943479878529395e-21,1.0876697680493264e-20,2.7553177474975205e-22,4.550063511009003e-21,5.586491845784486e-20,5.6100925220202335e-21,1.955387413342938e-22,1.0494223817211021e-22,1.0570274570631423e-22,4.754192575181792e-24,1.4314635816799017e-24,2.069336314232136e-20,5.286407380805633e-25,4.256838923640161e-17,1.8
-0.006986841859251375,1.507390002183119e-20,2.3724017280849122e-20,1.2222350311829932e-21,2.673697546633882e-21,3.947419874626796e-21,2.366473797581932e-21,4.238038280223356e-21,2.3891264470225977e-21,1.7094302887347092e-20,9.777868293035252e-21,1.1891447186178514e-20,3.012377574278982e-22,4.97456537473174e-21,6.107686856237373e-20,6.133491511350259e-21,2.13781720950392e-22,1.14732908530548e-22,1.1556438275165077e-22,5.197739690973286e-24,1.870419112968598e-24,2.515264800446139e-20,6.907336098343404e-25,4.80832047570798e-17,1.8
-0.006783259581045297,1.6386912076187406e-20,2.579050308969898e-20,1.3286981425697055e-21,2.9065909748955785e-21,4.291261288410034e-21,2.572606372808304e-21,4.6071942060309595e-21,2.5972319054727676e-21,1.8583303275954273e-20,1.0629570577916886e-20,1.2927253145471267e-20,3.2747715758409305e-22,5.407875878206812e-21,6.639696816457285e-20,6.6677515528372196e-21,2.3240326079139366e-22,1.2472674022385554e-22,1.2563065721267747e-22,5.650490866521986e-24,2.4002171496394816e-24,3.0166754065276746e-20,8.863699498980007e-25,5.384637857766795e-17,1.8
-0.006579677302839219,1.772651498640442e-20,2.7898839718979146e-20,1.4373173607155372e-21,3.1442010709085304e-21,4.6420663236050415e-21,2.782913637943722e-21,4.983826461265599e-21,2.8095519384990034e-21,2.010245859181262e-20,1.1498521418952965e-20,1.3984036117974034e-20,3.542479627682875e-22,5.849961787385852e-21,7.182480921531733e-20,7.21283168916254e-21,2.5140193319952737e-22,1.349229668199288e-22,1.3590079715691186e-22,6.112411392057654e-24,3.0317327276873986e-24,3.5759567485460747e-20,1.1195652873580443e-24,5.984806386049568e-17,1.8
-0.006189502426908638,2.036796796385348e-20,3.205609706983651e-20,1.6514947492664605e-21,3.6127252849155645e-21,5.333790469892893e-21,3.1976015845008198e-21,5.726477306439825e-21,3.228208495199564e-21,2.309795590318238e-20,1.3211934216294257e-20,1.6067819666729545e-20,4.070351350196419e-22,6.721674819221177e-21,8.252752115128431e-20,8.287631346398721e-21,2.8886388634266245e-22,1.550280716966455e-22,1.5615165459762454e-22,7.023235335766611e-24,4.568540630803938e-24,4.817781444616072e-20,1.6870465856614975e-24,7.198469089306495e-17,1.8
-0.005799327550978057,2.3106248638039525e-20,3.6365747469464535e-20,1.873523265055728e-21,4.098424537347952e-21,6.050871585111786e-21,3.6274910335940425e-21,6.4963520987003024e-21,3.6622117725213934e-21,2.620325819519287e-20,1.4988155257079965e-20,1.8227987979783197e-20,4.617573357862038e-22,7.625342170433928e-21,9.362255585016351e-20,9.401830779515898e-21,3.2769911123441864e-22,1.758701688782481e-22,1.771448565007862e-22,7.967448104872498e-24,6.6055421126369804e-24,6.295700201575462e-20,2.439223204000309e-24,8.490543330101401e-17,1.8
-0.005409152675047477,2.5940780744222852e-20,4.0826881742990636e-20,2.1033560905561035e-21,4.6011963864833e-21,6.793158421462074e-21,4.072491313481935e-21,7.293288463389696e-21,4.111470261770706e-21,2.941771126820816e-20,1.6826810354778113e-20,2.0464085859256828e-20,5.184030256591514e-22,8.560773358003616e-21,1.0510757260064677e-19,1.055519499220857e-20,3.6789941696373214e-22,1.974448667884589e-22,1.988759751479378e-22,8.944850554626792e-24,9.23178906747045e-24,8.024017768458247e-20,3.4089776056076085e-24,9.855687017202054e-17,1.8
-0.005018977799116896,2.8870963039872216e-20,4.5438550624553844e-20,2.3409443594463015e-21,5.120933860232232e-21,7.560493049240437e-21,4.532507745100888e-21,8.117116837999836e-21,4.5758884537070674e-21,3.2740632503859197e-20,1.872750906777102e-20,2.2775638309485545e-20,5.769601598639446e-22,9.527769595688863e-21,1.1698012765700167e-19,1.1747478583714584e-20,4.0945625042419865e-22,2.197475828658981e-22,2.213403879839984e-22,9.955234729308998e-24,1.2541589728477163e-23,1.0016041167070945e-19,4.631133498879141e-24,1.128912877384827e-16,1.8
-0.004628802923186315,3.189616648451734e-20,5.0199760308044763e-20,2.586236929327019e-21,5.6575249500931214e-21,8.352710111767176e-21,5.0074411949429465e-21,8.967659667716738e-21,5.055366394478668e-21,3.617130767837412e-20,2.068984287654524e-20,2.516214832347554e-20,6.374161322141332e-22,1.0526122869448522e-20,1.292376627959597e-19,1.2978424583890819e-20,4.523606558652505e-22,2.4277352220376052e-22,2.4453325598809135e-22,1.0998382877200322e-23,1.6634139595444523e-23,1.2284183692535187e-19,6.1423195983817954e-24,1.2786577268438437e-16,1.8
-0.004238628047255734,3.501574412578226e-20,5.510948801632832e-20,2.8391811851932585e-21,6.2108543611531736e-21,9.169639411121312e-21,5.497189624752175e-21,9.844734176924175e-21,5.549801256224827e-21,3.9709002185282375e-20,2.271339160297621e-20,2.762310469332965e-20,6.997579731266025e-22,1.1555619206741323e-20,1.418775454048911e-19,1.4247768463557493e-20,4.966034148309296e-22,2.66517752903724e-22,2.68449599543943e-22,1.2074070851343826e-23,2.1613118035409623e-23,1.484006859506977e-19,7.980820705381654e-24,1.4344140348274607e-16,1.8
-0.003494490145812287,4.1224622561989206e-20,6.488123761663714e-20,3.3426128604553962e-21,7.312137126296561e-21,1.0795560933326175e-20,6.471928219194962e-21,1.1590361529472558e-20,6.533868728393904e-21,4.6750041978439473e-20,2.674084213688959e-20,3.252112088131412e-20,8.23836115861776e-22,1.3604614081873924e-20,1.6703448090015486e-19,1.6774123135391587e-20,5.846590830456566e-22,3.137756668646633e-22,3.160499475929014e-22,1.421499566751321e-23,3.3964322881861003e-23,2.0550332287266324e-19,1.2541539039232282e-23,1.7469181240793404e-16,1.8
-0.0027503522443688396,4.7769783893606847e-20,7.518213427404148e-20,3.873307642109698e-21,8.473055021378528e-21,1.2509527543245922e-20,7.499449698544728e-21,1.3430515075067673e-20,7.571228309468352e-21,5.4172411496779953e-20,3.09864129437936e-20,3.768440084219622e-20,9.546336153734645e-22,1.5764574874007807e-20,1.9355367122176916e-19,1.943728031635578e-20,6.774830289228604e-22,3.6359296830922184e-22,3.6622796921179198e-22,1.647185275482678e-23,5.072488994663241e-23,2.741536238568088e-19,1.873044253214477e-23,2.0778577074666229e-16,1.8
-0.0015440976396879707,5.908209034039681e-20,9.298529432007413e-20,4.7905207610411796e-21,1.0479479274168504e-20,1.5471793369213227e-20,9.275324906990824e-21,1.66108647813435e-20,9.364124426146267e-21,6.700076752818112e-20,3.8324192393859196e-20,4.66082765725983e-20,1.1806940747003929e-21,1.949770214848021e-20,2.3938710118056787e-19,2.4040031530432518e-20,8.379114757602559e-22,4.496939909793139e-22,4.529514888309732e-22,2.037239670365072e-23,8.941937892204861e-23,4.115254894842443e-19,3.3018612254860224e-23,2.6488308743068433e-16,1.8
