time_hr,lung,liver,heart,muscle,skin,adipose,bone,brain,kidney,sm_int,la_int,pancreas,thymus,spleen,other,marrow,choroid,icb,retina,cornea,ah,vh,plasma,Dose
-0.00999085815958762,1.66942117654838e-16,1.6694211765483877e-16,1.669421176548383e-16,1.6694211765483835e-16,1.6694211765483838e-16,1.6694211765483843e-16,1.6694211765483845e-16,1.6694211765483838e-16,1.6694211765483867e-16,1.6694211765483855e-16,1.669421176548386e-16,1.6694211765483833e-16,1.6694211765483843e-16,1.6694211765483964e-16,1.6694211765483845e-16,1.6694211765483828e-16,1.6694211765483833e-16,1.6694211765483828e-16,1.6694211765483835e-16,2.7734413572902965e-34,9.912915558548214e-28,1.1853329062493097e-34,5.949482951772699e-22,1.8
-0.009987771749069214,2.221163251896046e-16,2.221163251896071e-16,2.22116325189606e-16,2.221163251896061e-16,2.221163251896062e-16,2.2211632518960624e-16,2.2211632518960634e-16,2.221163251896062e-16,2.221163251896068e-16,2.221163251896065e-16,2.2211632518960663e-16,2.2211632518960604e-16,2.221163251896062e-16,2.2211632518960905e-16,2.2211632518960634e-16,2.22116325189606e-16,2.22116325189606e-16,2.2211632518960594e-16,2.221163251896061e-16,7.901164210668364e-34,2.2786043849503738e-27,3.2871885628252047e-34,1.0643227250765565e-21,1.8
-0.009980894928823862,3.429450888120048e-16,3.429450888120231e-16,3.429450888120189e-16,3.4294508881201924e-16,3.4294508881201953e-16,3.429450888120194e-16,3.429450888120198e-16,3.4294508881201934e-16,3.4294508881202175e-16,3.4294508881202047e-16,3.4294508881202096e-16,3.4294508881201894e-16,3.4294508881201953e-16,3.4294508881203013e-16,3.4294508881202003e-16,3.429450888120189e-16,3.4294508881201874e-16,3.429450888120188e-16,3.4294508881201894e-16,4.386913167553665e-33,8.466192337903587e-27,1.7563336850148855e-33,2.597362568114628e-21,1.8
-0.00997401810857851,4.609184504402233e-16,4.609184504402938e-16,4.609184504402837e-16,4.609184504402843e-16,4.60918450440285e-16,4.609184504402849e-16,4.609184504402858e-16,4.609184504402848e-16,4.609184504402902e-16,4.609184504402872e-16,4.609184504402887e-16,4.609184504402836e-16,4.60918450440285e-16,4.609184504403108e-16,4.609184504402866e-16,4.609184504402836e-16,4.609184504402828e-16,4.609184504402832e-16,4.609184504402839e-16,1.3966505148643305e-32,2.0805957467024673e-26,5.490565497818463e-33,4.8026860007379505e-21,1.8
-0.009967141288333158,5.761045700986889e-16,5.7610457009889e-16,5.761045700988696e-16,5.761045700988709e-16,5.761045700988722e-16,5.76104570098872e-16,5.761045700988739e-16,5.761045700988714e-16,5.761045700988817e-16,5.761045700988757e-16,5.761045700988789e-16,5.761045700988691e-16,5.761045700988719e-16,5.761045700989233e-16,5.761045700988755e-16,5.761045700988694e-16,5.761045700988672e-16,5.761045700988686e-16,5.7610457009887e-16,3.407107585804635e-32,4.1472265547539203e-26,1.324162072030066e-32,7.679830662784355e-21,1.8
-0.009954845317920447,7.753336979564949e-16,7.753336979574016e-16,7.753336979573469e-16,7.753336979573531e-16,7.753336979573559e-16,7.753336979573545e-16,7.753336979573594e-16,7.753336979573502e-16,7.753336979573721e-16,7.753336979573563e-16,7.75333697957366e-16,7.753336979573456e-16,7.753336979573514e-16,7.753336979574856e-16,7.753336979573637e-16,7.753336979573487e-16,7.753336979573375e-16,7.753336979573466e-16,7.753336979573495e-16,1.182636000725447e-31,1.064432385655464e-25,4.534680065441182e-32,1.4497009060678737e-20,1.8
-0.009923552551096622,1.2456740889440504e-15,1.2456740889572082e-15,1.2456740889568524e-15,1.2456740889569855e-15,1.24567408895699e-15,1.2456740889569827e-15,1.2456740889570173e-15,1.2456740889568504e-15,1.2456740889567147e-15,1.2456740889566368e-15,1.2456740889567772e-15,1.2456740889568548e-15,1.2456740889567987e-15,1.2456740889575716e-15,1.2456740889570401e-15,1.2456740889569612e-15,1.2456740889566457e-15,1.245674088956921e-15,1.2456740889569672e-15,1.0046204393246073e-30,5.129145296588721e-25,3.7879633801448804e-31,4.150055699866148e-20,1.8
-0.009892259784272796,1.6678893769756665e-15,1.667889377039837e-15,1.667889377038419e-15,1.6678893770392493e-15,1.6678893770392286e-15,1.6678893770391696e-15,1.667889377039319e-15,1.6678893770383257e-15,1.6678893770369784e-15,1.6678893770367317e-15,1.6678893770375053e-15,1.6678893770384701e-15,1.6678893770379755e-15,1.667889377040719e-15,1.6678893770393834e-15,1.6678893770391525e-15,1.6678893770371805e-15,1.6678893770389213e-15,1.6678893770391631e-15,3.8650348188542164e-30,1.4326696243243205e-24,1.4484898264809475e-30,8.230944788568802e-20,1.8
-0.009860967017448971,2.0471888740971087e-15,2.047188874302114e-15,2.047188874297808e-15,2.0471888743009472e-15,2.0471888743008e-15,2.047188874300675e-15,2.0471888743011594e-15,2.0471888742973965e-15,2.0471888742914343e-15,2.04718887429087e-15,2.047188874293748e-15,2.047188874298056e-15,2.0471888742958938e-15,2.0471888743035698e-15,2.0471888743013034e-15,2.04718887430071e-15,2.0471888742930448e-15,2.047188874299772e-15,2.0471888743007737e-15,1.0469922057994213e-29,3.0741947874156544e-24,3.910647604772668e-30,1.3683965660824693e-19,1.8
-0.009829674250625146,2.388190019764098e-15,2.388190020282525e-15,2.3881900202714295e-15,2.388190020280613e-15,2.388190020280079e-15,2.3881900202799556e-15,2.3881900202812615e-15,2.388190020270184e-15,2.388190020251376e-15,2.3881900202502975e-15,2.388190020258686e-15,2.388190020272235e-15,2.388190020265413e-15,2.388190020284084e-15,2.388190020281556e-15,2.388190020280153e-15,2.388190020257254e-15,2.38819002027722e-15,2.3881900202804218e-15,2.3233920903711124e-29,5.6445446794336154e-24,8.659069085570267e-30,2.0499181027928374e-19,1.8
-0.009775043733644777,2.9035598090362753e-15,2.9035598109071587e-15,2.90355981086193e-15,2.9035598109042013e-15,2.903559810901316e-15,2.903559810901847e-15,2.9035598109074273e-15,2.9035598108560823e-15,2.9035598107648462e-15,2.9035598107621803e-15,2.9035598108002184e-15,2.9035598108659175e-15,2.9035598108326003e-15,2.9035598109040683e-15,2.903559810908373e-15,2.9035598109030625e-15,2.9035598107957723e-15,2.9035598108885266e-15,2.903559810904676e-15,6.998681776583103e-29,1.2970935684918296e-23,2.601857458285966e-29,3.562759806578691e-19,1.8
-0.00972041321666441,3.3332098819796847e-15,3.3332098870155467e-15,3.3332098868753425e-15,3.333209887013895e-15,3.333209887003863e-15,3.3332098870065892e-15,3.3332098870243114e-15,3.3332098868558576e-15,3.333209886554361e-15,3.333209886548464e-15,3.3332098866704055e-15,3.3332098868887286e-15,3.3332098867778665e-15,3.3332098869923775e-15,3.3332098870268933e-15,3.3332098870112273e-15,3.333209886658967e-15,3.3332098869621393e-15,3.3332098870167726e-15,1.6578239638851962e-28,2.483244396943352e-23,6.153813786495781e-29,5.480711957528415e-19,1.8
-0.009665782699684041,3.692788106124397e-15,3.692788117349202e-15,3.6927881169916325e-15,3.692788117355727e-15,3.692788117328579e-15,3.692788117337086e-15,3.69278811738304e-15,3.692788116940173e-15,3.692788116150679e-15,3.69278811613887e-15,3.692788116452617e-15,3.692788117027156e-15,3.692788116734686e-15,3.692788117272269e-15,3.6927881173891806e-15,3.692788117350098e-15,3.692788116426205e-15,3.692788117218577e-15,3.692788117365065e-15,3.3632883211826647e-28,4.229154538835765e-23,1.2471756540057491e-28,7.7965969507503185e-19,1.8
-0.009611152182703673,3.994870019715026e-15,3.994870041703497e-15,3.9948700409088815e-15,3.994870041733214e-15,3.994870041670626e-15,3.994870041691965e-15,3.994870041795436e-15,3.9948700407924165e-15,3.994870039019971e-15,3.9948700389981515e-15,3.99487003969373e-15,3.99487004098961e-15,3.994870040327803e-15,3.994870041510105e-15,3.994870041808619e-15,3.994870041722363e-15,3.994870039637919e-15,3.9948700414201e-15,3.994870041756967e-15,6.131165889497644e-28,6.639005239984252e-23,2.2719015038657322e-28,1.050275483886322e-18,1.8
-0.009479140546104074,4.548172096500301e-15,4.54817217476523e-15,4.548172171034641e-15,4.5481721750121125e-15,4.54817217470198e-15,4.548172174815203e-15,4.54817217531503e-15,4.548172170476761e-15,4.548172162223009e-15,4.548172162145489e-15,4.5481721653067126e-15,4.548172171423112e-15,4.5481721682717e-15,4.548172173748438e-15,4.548172175375536e-15,4.5481721749688324e-15,4.548172165061338e-15,4.548172173473143e-15,4.5481721751399994e-15,1.95501301930494e-27,1.5818649867221377e-22,7.23621438258584e-28,1.8605536840966196e-18,1.8
-0.009347128909504475,4.930309279350621e-15,4.9303094818102476e-15,4.930309469814831e-15,4.930309482816682e-15,4.930309481784976e-15,4.93030948217938e-15,4.930309483824835e-15,4.930309468012767e-15,4.930309442010005e-15,4.930309441803396e-15,4.930309451570064e-15,4.930309471074786e-15,4.930309460932762e-15,4.930309478429965e-15,4.930309484023736e-15,4.930309482690359e-15,4.930309450800706e-15,4.930309477711962e-15,4.93030948326229e-15,4.7875082788208694e-27,3.0856263530329745e-22,1.7708883802865048e-27,2.8829731963731335e-18,1.8
-0.009215117272904876,5.2027289125543776e-15,5.202729341876845e-15,5.202729311533895e-15,5.202729344832651e-15,5.202729342154386e-15,5.202729343193782e-15,5.2027293474444e-15,5.202729306969932e-15,5.202729242757347e-15,5.2027292422962536e-15,5.202729266001357e-15,5.202729314731327e-15,5.2027292891829446e-15,5.202729333253474e-15,5.202729347961731e-15,5.202729344523557e-15,5.202729264105478e-15,5.202729331605907e-15,5.2027293460075104e-15,9.924342343933733e-27,5.307118832729626e-22,3.669476313820908e-27,4.106529130346963e-18,1.8
-0.009083105636305277,5.404716810788417e-15,5.404717604624784e-15,5.404717539336892e-15,5.40471761177356e-15,5.404717605877844e-15,5.404717608161163e-15,5.4047176175022025e-15,5.4047175295210396e-15,5.404717395009967e-15,5.4047173940989675e-15,5.404717442935447e-15,5.4047175462247914e-15,5.404717491633788e-15,5.4047175861078104e-15,5.404717618640236e-15,5.4047176111033754e-15,5.404717438982053e-15,5.404717582704956e-15,5.404717614361632e-15,1.8338105187963415e-26,8.371468606348314e-22,6.77851159389505e-27,5.521015116832828e-18,1.8
-0.008951093999705678,5.563765202340145e-15,5.5637665301924654e-15,5.563766405302917e-15,5.5637665453263264e-15,5.563766533799681e-15,5.5637665382338666e-15,5.563766556499866e-15,5.563766386563694e-15,5.563766136586007e-15,5.563766134954822e-15,5.563766224210723e-15,5.563766418481903e-15,5.56376631494891e-15,5.5637664950187985e-15,5.563766558714402e-15,5.563766544013781e-15,5.5637662169002215e-15,5.563766488594344e-15,5.563766550373158e-15,3.115173900468446e-26,1.239752063349529e-21,1.1512629226381862e-26,7.117174327484562e-18,1.8
-0.008819082363106079,5.697898806201472e-15,5.69790086446496e-15,5.697900646214971e-15,5.6979008934439715e-15,5.6979008728604944e-15,5.697900880732828e-15,5.697900913387285e-15,5.6979006135755945e-15,5.697900189738615e-15,5.697900187053524e-15,5.697900335850796e-15,5.69790066923665e-15,5.697900490034072e-15,5.6979008035761475e-15,5.697900917318593e-15,5.69790089108904e-15,5.697900323513265e-15,5.697900792346836e-15,5.697900902443085e-15,4.963218651641771e-26,1.749844638678985e-21,1.8339629063112846e-26,8.886584576475691e-18,1.8
-0.0086155000849,5.879409403522795e-15,5.879413018657556e-15,5.879412568654219e-15,5.879413086418299e-15,5.8794130425380275e-15,5.8794130592314705e-15,5.879413129000031e-15,5.879412501808775e-15,5.879411668492318e-15,5.879411663437377e-15,5.8794119484358185e-15,5.879412616040229e-15,5.879412252356105e-15,5.879412895186237e-15,5.879413137329555e-15,5.8794130813743235e-15,5.879411924364049e-15,5.879412871767608e-15,5.8794131056136045e-15,9.252904708438787e-26,2.7720693919594443e-21,3.4184815369745243e-26,1.1937244433787181e-17,1.8
-0.008411917806693921,6.044628324888311e-15,6.044634052239388e-15,6.04463323451574e-15,6.044634189804922e-15,6.0446341073737265e-15,6.0446341386535065e-15,6.044634270013216e-15,6.044633114002354e-15,6.04463167028694e-15,6.044631661915291e-15,6.044632142897776e-15,6.044633320382667e-15,6.044632670382733e-15,6.044633831786217e-15,6.044634285634323e-15,6.044634180313479e-15,6.044632101588929e-15,6.0446337885297675e-15,6.044634225945577e-15,1.5803469033007239e-25,4.113013148753577e-21,5.837910486532344e-26,1.5356675667424227e-17,1.8
-0.008208335528487843,6.19991638529184e-15,6.199924783262481e-15,6.1999234315920784e-15,6.199925034793143e-15,6.199924893868682e-15,6.199924947250842e-15,6.19992517233107e-15,6.199923234131074e-15,6.199920960048049e-15,6.19992094745971e-15,6.199921685315519e-15,6.199923572996e-15,6.199922517158744e-15,6.199924425411879e-15,6.199925199075824e-15,6.19992501854968e-15,6.199921621036333e-15,6.199924352594797e-15,6.199925096735413e-15,2.5260954774999294e-25,5.807824492365176e-21,9.33078898096568e-26,1.9123231597169442e-17,1.8
-0.008004753250281764,6.349405127074093e-15,6.349416716611353e-15,6.3494146419302266e-15,6.349417140329802e-15,6.349416916502369e-15,6.349417001166697e-15,6.349417359481246e-15,6.3494143417466145e-15,6.349411016985174e-15,6.349410999437576e-15,6.349412049869271e-15,6.349414857981477e-15,6.34941326672701e-15,6.349416177339949e-15,6.3494174020991614e-15,6.349417114507763e-15,6.349411957256214e-15,6.34941606347968e-15,6.3494172389708736e-15,3.8336738684135806e-25,7.889665234148202e-21,1.4159780191924539e-25,2.3218019072583458e-17,1.8
-0.007801170972075686,6.496621786322893e-15,6.496637017995494e-15,6.496634016921229e-15,6.496637686401643e-15,6.4966373512072785e-15,6.496637477825965e-15,6.4966380157008755e-15,6.496633587188694e-15,6.496629008521356e-15,6.4966289855085804e-15,6.496630393762286e-15,6.49663432779277e-15,6.496632069518193e-15,6.496636252185069e-15,6.4966380797975705e-15,6.496637647692076e-15,6.4966302683556305e-15,6.496636084447395e-15,6.4966378345185726e-15,5.580380435197767e-25,1.0389964304555397e-20,2.0610295536281106e-25,2.7624288654292157e-17,1.8
-0.007597588693869608,6.643464709708098e-15,6.643483941757539e-15,6.643479805716067e-15,6.643484941035053e-15,6.643484462536399e-15,6.6434846430481005e-15,6.643485412778532e-15,6.643479220036189e-15,6.643473215502202e-15,6.643473186803095e-15,6.643474984186272e-15,6.6434802316013225e-15,6.6434771805095254e-15,6.643482905598515e-15,6.6434855047261574e-15,6.64348488571031e-15,6.6434748228130415e-15,6.643482670295196e-15,6.64348515305727e-15,7.849379206421199e-25,1.3338592922903891e-20,2.898940556662924e-25,3.232699639948431e-17,1.8
-0.00739400641566353,6.790246012358401e-15,6.790269489508988e-15,6.790264015557355e-15,6.790270917740893e-15,6.790270261437736e-15,6.790270508699382e-15,6.790271567167529e-15,6.79026324960495e-15,6.7902556912095604e-15,6.790255656917323e-15,6.790257858383069e-15,6.790264575475009e-15,6.790260619898086e-15,6.790268143071924e-15,6.790271693956893e-15,6.790270841758206e-15,6.790257659459781e-15,6.790267826328018e-15,6.790271209374797e-15,1.0729431020181045e-24,1.676400515728943e-20,3.9624847474049346e-25,3.731250968059365e-17,1.8
-0.0071904241374574525,6.936676999208754e-15,6.936704830686556e-15,6.936697833152503e-15,6.936706795125576e-15,6.936705925105676e-15,6.93670625245025e-15,6.936707659348003e-15,6.93669686635303e-15,6.936687681067636e-15,6.936687641605143e-15,6.936690244101475e-15,6.93669854369905e-15,6.936693594298783e-15,6.9367031405005586e-15,6.936707828394439e-15,6.936706694256756e-15,6.936690007869085e-15,6.9367027290284724e-15,6.936707182865465e-15,1.4314635816799017e-24,2.069336314232136e-20,5.286407380805633e-25,4.256838923640161e-17,1.8
-0.006986841859251375,7.082592051567358e-15,7.08262419126132e-15,7.082615512394634e-15,7.082626805075985e-15,7.082625685250466e-15,7.082626106014752e-15,7.082627921905345e-15,7.082614329371421e-15,7.082603507582194e-15,7.082603463710717e-15,7.082606445061688e-15,7.0826163866463525e-15,7.082610383267712e-15,7.0826221325458935e-15,7.0826281408287725e-15,7.082626675047278e-15,7.082606173747599e-15,7.082621614405283e-15,7.082627305669367e-15,1.870419112968598e-24,2.515264800446139e-20,6.907336098343404e-25,4.80832047570798e-17,1.8
-0.006783259581045297,7.228043322552266e-15,7.228079558932854e-15,7.228069077707081e-15,7.22808293782748e-15,7.22808153309841e-15,7.22808206017787e-15,7.228084344650014e-15,7.22806766940163e-15,7.228055269634572e-15,7.228055222445094e-15,7.228058541267752e-15,7.228070124347206e-15,7.22806304104834e-15,7.228077117282887e-15,7.228084621060133e-15,7.228082774451743e-15,7.22805823913274e-15,7.228076482555766e-15,7.228083567765396e-15,2.4002171496394816e-24,3.0166754065276746e-20,8.863699498980007e-25,5.384637857766795e-17,1.8
-0.006579677302839219,7.373117348701432e-15,7.37315730129897e-15,7.373144941363538e-15,7.373161559769039e-15,7.373159837228481e-15,7.373160482623038e-15,7.37316329238417e-15,7.37314330596881e-15,7.37312945691852e-15,7.373129407810368e-15,7.373133004257418e-15,7.373146163929346e-15,7.37313801287539e-15,7.373154474046883e-15,7.37316363365656e-15,7.373161359082733e-15,7.373132677553926e-15,7.373153715498324e-15,7.373162334760908e-15,3.0317327276873986e-24,3.5759567485460747e-20,1.1195652873580443e-24,5.984806386049568e-17,1.8
-0.006189502426908638,7.650022007833979e-15,7.650067361189203e-15,7.650051399436316e-15,7.650073593505073e-15,7.650071186498832e-15,7.650072085680563e-15,7.650076036251533e-15,7.650049355493518e-15,7.650033353411058e-15,7.650033305556255e-15,7.65003720372746e-15,7.650052945897978e-15,7.650042942555073e-15,7.650063838329994e-15,7.650076519944265e-15,7.650073312046982e-15,7.650036854400483e-15,7.650062836442886e-15,7.650074683721772e-15,4.568540630803938e-24,4.817781444616072e-20,1.6870465856614975e-24,7.198469089306495e-17,1.8
-0.005799327550978057,7.925393024672811e-15,7.92544041654972e-15,7.925421240765753e-15,7.92544891832914e-15,7.925445764340119e-15,7.925446938694784e-15,7.925452150920548e-15,7.925418879012955e-15,7.92540197574355e-15,7.925401937168573e-15,7.925405737008718e-15,7.925423052433492e-15,7.925411727087333e-15,7.925436344451115e-15,7.925452794860477e-15,7.925448547984741e-15,7.925405408125865e-15,7.925435118749495e-15,7.92545035750225e-15,6.6055421126369804e-24,6.295700201575462e-20,2.439223204000309e-24,8.490543330101401e-17,1.8
-0.005409152675047477,8.199116179018861e-15,8.199160890830147e-15,8.199139425583243e-15,8.199171800898412e-15,8.199167898508732e-15,8.199169346041395e-15,8.199175845699272e-15,8.19913690915e-15,8.199120864297113e-15,8.199120844686083e-15,8.199124039604723e-15,8.199141389100469e-15,8.199129620347152e-15,8.199156532543652e-15,8.199176657023256e-15,8.199171340457741e-15,8.199123786381567e-15,8.19915514289233e-15,8.199173596625592e-15,9.23178906747045e-24,8.024017768458247e-20,3.4089776056076085e-24,9.855687017202054e-17,1.8
-0.005018977799116896,8.471095497597695e-15,8.471131416851702e-15,8.4711092020028e-15,8.471144643029625e-15,8.471140074316927e-15,8.47114176137124e-15,8.471149441614374e-15,8.471106771815762e-15,8.471093836288504e-15,8.471093846769635e-15,8.471095835216394e-15,8.471111144039636e-15,8.47110017430048e-15,8.471127162255912e-15,8.471150412085693e-15,8.471144100840437e-15,8.471095723870657e-15,8.471125717840287e-15,8.471146766398925e-15,1.2541589728477163e-23,1.0016041167070945e-19,4.631133498879141e-24,1.128912877384827e-16,1.8
-0.004628802923186315,8.741281411707258e-15,8.741301023217817e-15,8.741280274053873e-15,8.741316167454927e-15,8.741311120493366e-15,8.741312973498322e-15,8.74132155648021e-15,8.741278251363905e-15,8.741271139675107e-15,8.741271192626123e-15,8.741271289436846e-15,8.741281958181632e-15,8.741273396281222e-15,8.741297395443736e-15,8.741322657600821e-15,8.741315564117383e-15,8.741271395969491e-15,8.741296062758648e-15,8.741318542434583e-15,1.6634139595444523e-23,1.2284183692535187e-19,6.1423195983817954e-24,1.2786577268438437e-16,1.8
-0.004238628047255734,9.009648864315155e-15,9.009643264301902e-15,9.009626913597266e-15,9.009659549516789e-15,9.00965434048722e-15,9.009656237918371e-15,9.00966523638203e-15,9.009625700041037e-15,9.009627556299487e-15,9.009627665179448e-15,9.009625111862548e-15,9.009628039121382e-15,9.009623852598769e-15,9.009640922902163e-15,9.009666414389887e-15,9.009658920563063e-15,9.009625520888876e-15,9.0096399325701e-15,9.009662042327334e-15,2.1613118035409623e-23,1.484006859506977e-19,7.980820705381654e-24,1.4344140348274607e-16,1.8
-0.003494490145812287,9.516382555382772e-15,9.516299352412924e-15,9.516302245456172e-15,9.516313880776865e-15,9.516309829376803e-15,9.51631125571881e-15,9.516318711482634e-15,9.51630396667205e-15,9.516332994000417e-15,9.51633325000446e-15,9.51632332181603e-15,9.51630124391356e-15,9.516312062740159e-15,9.516301786911362e-15,9.516319765111846e-15,9.516313371142655e-15,9.516324567868626e-15,9.516302351826093e-15,9.516315955741288e-15,3.3964322881861003e-23,2.0550332287266324e-19,1.2541539039232282e-23,1.7469181240793404e-16,1.8
-0.0027503522443688396,1.00163628061299e-14,1.0016155684454198e-14,1.0016196492925699e-14,1.0016160070890509e-14,1.0016160169972238e-14,1.0016160001777007e-14,1.0016161047791147e-14,1.0016203405028217e-14,1.0016274828647449e-14,1.0016275289406107e-14,1.0016254621390453e-14,1.001619161416037e-14,1.0016228021500052e-14,1.0016166728943099e-14,1.0016161394454331e-14,1.0016160028304583e-14,1.0016257083157641e-14,1.001617047817903e-14,1.0016160386916898e-14,5.072488994663241e-23,2.741536238568088e-19,1.873044253214477e-23,2.0778577074666229e-16,1.8
-0.0015440976396879707,1.0812488151994747e-14,1.0811960435930881e-14,1.0812115874377848e-14,1.0811918327073883e-14,1.0811935579336827e-14,1.081192895511124e-14,1.0811902244990258e-14,1.0812137161584705e-14,1.0812314646854117e-14,1.0812315572070124e-14,1.08122695889006e-14,1.0812099994907358e-14,1.081220523079232e-14,1.0811995874954317e-14,1.0811899296605368e-14,1.0811920271141707e-14,1.081227491346276e-14,1.081200972614574e-14,1.0811911000841106e-14,8.941937892204861e-23,4.115254894842443e-19,3.3018612254860224e-23,2.6488308743068433e-16,1.8
