time_hr,lung,liver,heart,muscle,skin,adipose,bone,brain,kidney,sm_int,la_int,pancreas,thymus,spleen,other,marrow,choroid,icb,retina,cornea,ah,vh,plasma,Dose
1518.9190519907665,0.00043339873856632804,0.000571101496457238,4.978562951701281e-5,0.00010449172054164405,0.00014899652730095868,9.332200728121597e-5,0.00015947943923286747,9.410652833205027e-5,0.0004710981903325275,0.0003182059175102571,0.00036751785304334943,1.2609801993919206e-5,0.00018302494058669648,0.0008462640868677888,0.00021912619363302475,8.96084589528031e-6,4.821550161376938e-6,4.856472909314098e-6,2.1911422606721126e-7,0.00026760691761867856,0.0006883386826594904,0.00011249841756080958,0.0010655831158765628,0.525
1519.9177157963268,0.0004423632091844442,0.0005795613234423063,5.1850278229985085e-5,0.00010848961298514024,0.00015432391566320197,9.694948395176707e-5,0.00016512893088632,9.775763232546826e-5,0.00048014116579326606,0.00032675200669502656,0.00037633069568817755,1.3161823929387463e-5,0.00018930583579038662,0.0008526937733935465,0.00022622105583942667,9.352792308787705e-6,5.032800819595827e-6,5.069306865400872e-6,2.2878124693061854e-7,0.0003057048159551559,0.0006925416388343194,0.00012994809554950492,0.0010606799753591994,0.525
1521.7184488238127,0.000451586752992379,0.0005883713541203215,5.427494778295993e-5,0.00011308183238822517,0.0001603441169318309,0.00010113226106275683,0.00017152106441579044,0.00010196465359399197,0.0004894733830013055,0.0003359339495445184,0.0003855725466487864,1.38207345966529e-5,0.00019637998287321307,0.0008606192457388747,0.00023411217980057707,9.81937986116685e-6,5.28389962410968e-6,5.322338347339094e-6,2.4029724832583237e-7,0.0003666328876522359,0.0006959206160661852,0.00015937341512430096,0.001052108043162382,0.525
1523.5191818512985,0.0004565796959965319,0.0005935984720683557,5.569192096964481e-5,0.00011570064319100185,0.00016372629625038007,0.00010352569283017051,0.00017512712902509504,0.00010436994003108749,0.0004946487348217868,0.00034099002050818174,0.0003905709517452213,1.421347812264752e-5,0.00020037782174646223,0.0008659931369543856,0.0002385192177879441,1.0095935858716452e-5,5.432026962026338e-6,5.471660038869785e-6,2.471096873796918e-7,0.0004183864287193738,0.0006978945769617852,0.00018618397378953734,0.001043931342798852,0.525
1525.3199148787844,0.00045977662392817785,0.0005973046079604781,5.656005973208024e-5,0.00011728188358549666,0.00016576162983631887,0.00010497144588909383,0.00017731101028913398,0.00010582202824712165,0.0004980663508987608,0.0003441605626611541,0.00039370531895598413,1.4457783085270972e-5,0.0002028289376842533,0.0008695069482882449,0.00024120861842068518,1.0266685935550013e-5,5.522650291043289e-6,5.563057705197934e-6,2.512873247818003e-7,0.00046219858713956216,0.0006997223712335835,0.00021054196372450606,0.001036137924535655,0.525
1527.1206479062703,0.00046154933348195067,0.0005994682350207915,5.707682333198504e-5,0.00011820080491875613,0.00016693377509946277,0.00010581240725003194,0.00017857825425251255,0.00010666584637106307,0.0005000038623497596,0.0003460156965435902,0.00039548214262974044,1.460652635025939e-5,0.00020427400921861492,0.0008711732897208354,0.00024277005930142522,1.036967252613556e-5,5.576420875268887e-6,5.617327823952439e-6,2.5377506033801825e-7,0.000499322356413232,0.0007008350536838007,0.00023267965644416586,0.0010286750037321025,0.525
1529.9922674847667,0.0004623664180623895,0.0006005151007674276,5.746881574902175e-5,0.00011885643108728023,0.00016774418039333208,0.00010641410746943823,0.00017946641049175905,0.00010726772515890539,0.0005009384532747892,0.00034723855897520855,0.0003964839303934638,1.472527202176543e-5,0.00020532082407146747,0.0008710206178937122,0.00024384148390174765,1.045065403122892e-5,5.616884376681528e-6,5.658239454033254e-6,2.55663738046527e-7,0.0005470676332309412,0.0007013594165499414,0.00026383584836970367,0.0010173222007500615,0.525
1532.863887063263,0.00046109264261503114,0.0005991063776968361,5.748851937714271e-5,0.00011879789599370544,0.00016759585145161287,0.00010636781632282598,0.00017932303161810105,0.00010721674190372556,0.000499631112854446,0.0003467081508400216,0.00039560077071134714,1.4743151763671896e-5,0.0002051965908222568,0.0008683785158483473,0.00024357394914802382,1.0461436504314743e-5,5.619305406651736e-6,5.660809376714649e-6,2.5580954040429246e-7,0.0005834862907799739,0.0007004981806748241,0.0002904742393739773,0.0010065449891923975,0.525
1535.7355066417595,0.0004582615122246956,0.0005959517400306287,5.723528632056962e-5,0.00011820844139081615,0.00016672528961907674,0.00010584165348699914,0.00017840195826316754,0.00010668139696263918,0.0004966746676851819,0.00034482616434975045,0.0003932802057829585,1.4687769197434327e-5,0.000204178728108452,0.0008639344281113679,0.00024228686341497006,1.0421567887550833e-5,5.594428719082749e-6,5.635863799384219e-6,2.5470700279660295e-7,0.0006110222208656515,0.0006986570615666244,0.0003131654037485096,0.0009961834796728033,0.525
1538.6071262202559,0.0004547095479889598,0.0005919080903571636,5.6830874805209415e-5,0.00011733591375128723,0.00016547863948785787,0.00010505826127614591,0.00017707436776077883,0.00010588588536380098,0.0004929391736622083,0.0003422784631867569,0.0003902798655794679,1.4590738834319447e-5,0.00020269070218051843,0.0008581775426394481,0.0002404800121277288,1.0353258892750634e-5,5.554328761144698e-6,5.5955666066358385e-6,2.529064938146141e-7,0.0006315622872372953,0.0006963358959328253,0.00033239940263149795,0.000986157581446473,0.525
1541.4787457987522,0.0004509122692049291,0.0005873900986809124,5.63689120908621e-5,0.0001163676114460393,0.00016411247451023688,0.0001041865516287087,0.00017561409049489922,0.00010500036427746724,0.0004888985870978777,0.00033951275306142164,0.0003870667475485007,1.4476539366904521e-5,0.0002010413736780634,0.0008514707085767166,0.00023850875044377037,1.027366444167674e-5,5.508328193827356e-6,5.549309522466885e-6,2.50832992695555e-7,0.0006466241214925858,0.0006936799733653828,0.0003486189654232086,0.0009764334418563456,0.525
1546.0172981105304,0.0004444519282671766,0.0005793881684601766,5.557718135097838e-5,0.00011473399208069201,0.00016181628007766395,0.00010271516518630776,0.0001731510931140987,0.00010350396630907218,0.0004819447325662841,0.0003347871620544671,0.0003816125427233438,1.4277423630594617e-5,0.000198227793072511,0.0008395220558829766,0.0002351802159692939,1.013598803263709e-5,5.429759463563368e-6,5.470265615835696e-6,2.4728404002446715e-7,0.000662136160025065,0.0006886791662922492,0.00036905663570837037,0.0009615477409680302,0.525
