time_hr,adc_plasma_uM,pl_liver_uM,dose_mgkg
964.99,-2.692810438383635e-7,3.533257330723349e-11,0.01
965.24,-2.467462853031897e-7,3.547113853914015e-11,0.01
965.49,-2.2355318864301554e-7,3.557927468853537e-11,0.01
965.74,-1.9969600694389287e-7,3.565645862132451e-11,0.01
965.99,-1.7516899329187342e-7,3.5702167203412935e-11,0.01
966.24,-1.4996640077300891e-7,3.571587730070598e-11,0.01
966.49,-1.240824824733512e-7,3.569706577910902e-11,0.01
966.74,-9.751149147895236e-8,3.5645209504527384e-11,0.01
966.99,-7.024768087586342e-8,3.5559785342866445e-11,0.01
967.24,-4.2285303750136506e-8,3.544027016003155e-11,0.01
967.49,-1.3618613187823395e-8,3.528614082192805e-11,0.01
967.74,1.570450378927362e-8,3.509948256834539e-11,0.01
967.99,4.4960291176224355e-8,3.491518631619631e-11,0.01
968.24,7.39157021937997e-8,3.474414095362099e-11,0.01
968.49,1.0256619199622974e-7,3.4586106174410594e-11,0.01
968.74,1.309072157377445e-7,3.4440841672356274e-11,0.01
968.99,1.5893422857257407e-7,3.4308107141249195e-11,0.01
969.24,1.8664268565494851e-7,3.4187662274880494e-11,0.01
969.49,2.1402804213909785e-7,3.407926676704134e-11,0.01
969.74,2.410857531792522e-7,3.39826803115229e-11,0.01
969.99,2.6781127392964156e-7,3.389766260211631e-11,0.01
970.24,2.9420005954449594e-7,3.382397333261274e-11,0.01
970.49,3.2024756517804556e-7,3.376137219680334e-11,0.01
970.74,3.4594924598452044e-7,3.370961888847927e-11,0.01
970.99,3.7130055711815046e-7,3.366847310143169e-11,0.01
971.24,3.9629695373316597e-7,3.363769452945174e-11,0.01
971.49,4.2093389098379677e-7,3.3617042866330607e-11,0.01
971.74,4.4520682402427297e-7,3.3606277805859415e-11,0.01
971.99,4.691112080088248e-7,3.360515904182933e-11,0.01
972.24,4.926424980916822e-7,3.361344626803153e-11,0.01
972.49,5.157961494270751e-7,3.3630899178257144e-11,0.01
972.74,5.385676171692338e-7,3.365727746629733e-11,0.01
972.99,5.609523564723882e-7,3.3692340825943275e-11,0.01
