time_hr,adc_plasma_uM,pl_liver_uM,dose_mgkg
0.0,2.2244443569303357e-13,3.393881364751164e-17,22
0.0,2.2244443569303357e-13,3.393881364751164e-17,22
0.24,0.050787179595168916,2.7464880179664454e-5,22
0.49,0.10045346107748786,0.00019065245865670463,22
0.5,0.10240980783769284,0.00020110953997177797,22
0.5,0.10240980783769284,0.00020110953997177797,22
0.74,0.09789282989557524,0.0005276511194015004,22
0.99,0.0951492762344643,0.0009546572553490159,22
1.24,0.09254260010714879,0.0014113716670948603,22
1.49,0.09003135168067032,0.001869646276450458,22
1.74,0.08760708471905619,0.0023167519720975276,22
1.99,0.0852634938739242,0.0027473605832375554,22
2.24,0.08299517411424287,0.0031596397217965515,22
2.49,0.08079751969431863,0.00355336097018873,22
2.74,0.07866660577903467,0.003928992532965991,22
2.99,0.07659906047814015,0.004287271140745717,22
3.24,0.07459195043818898,0.004629005241912075,22
3.49,0.07264268783783882,0.004954989575005034,22
3.74,0.07074895533842086,0.00526597133717636,22
3.99,0.06890865240559517,0.005562641408073294,22
4.24,0.06711985119957357,0.00584563498496528,22
4.49,0.0653807640599981,0.0061155362544342146,22
4.74,0.06368971944182401,0.006372885377937026,22
4.99,0.06204514567145661,0.006618183247159817,22
5.24,0.06044555538175799,0.006851897111864332,22
5.49,0.058889534254054465,0.007074465300806778,22
5.74,0.05737573327269403,0.007286300849966317,22
5.99,0.055902861794622935,0.007487794829400883,22
6.24,0.054469683954268495,0.0076793180323406415,22
6.49,0.05307501269731846,0.007861223764864967,22
6.74,0.05171770614752725,0.008033849695752646,22
6.99,0.05039666487851114,0.008197519229177334,22
7.24,0.04911082940676109,0.008352542558787335,22
7.49,0.0478591778559288,0.008499217856042776,22
7.74,0.04664072380469125,0.008637832146810496,22
7.99,0.0454545152385726,0.008768661645886501,22
8.24,0.04429963285155658,0.008891972672922965,22
8.49,0.04317518683768169,0.009008022675526618,22
8.74,0.042080316854468516,0.009117060256465397,22
8.99,0.041014191435827047,0.009219325485259422,22
9.24,0.039976005510250504,0.009315050608067938,22
9.49,0.03896497919460661,0.009404460445947728,22
9.74,0.037980357459462356,0.009487772507417246,22
9.99,0.03702141113721265,0.00956519671665338,22
10.24,0.03608742989481772,0.009636937444042988,22
10.49,0.03517773013480765,0.00970319122887187,22
10.74,0.03429164491526538,0.009764149701269802,22
10.99,0.03342853073474848,0.009819997607547698,22
11.24,0.03258776210941571,0.009870914345345282,22
11.49,0.03176873198428664,0.009917073877153192,22
11.74,0.03097085340966056,0.009958644173559813,22
11.99,0.030193554031290933,0.00999578885963736,22
12.24,0.029436281259184696,0.010028665675325087,22
12.49,0.028698495752740888,0.010057428362636995,22
12.74,0.027979678670257326,0.01008222459370788,22
12.99,0.027279319776722034,0.010103199312054662,22
13.24,0.026596931055145354,0.010120490913290916,22
13.49,0.025932031011354925,0.010134235661283448,22
13.74,0.02528415906971124,0.010144563616705958,22
13.99,0.02465286112164739,0.010151602757400853,22
14.24,0.02403770177576726,0.010155475439243809,22
14.49,0.023438253014829623,0.010156301734769295,22
14.74,0.022854102909680672,0.010154196710174632,22
14.99,0.02228484779714682,0.010149273034287589,22
15.24,0.02173009803094746,0.010141638976776425,22
15.49,0.021189472075890083,0.010131400292708698,22
15.74,0.020662600799112855,0.010118658957840436,22
15.99,0.020149127974303557,0.010103513307576327,22
16.24,0.019648698657046156,0.010086060384489426,22
16.49,0.019160977719173324,0.010066391878227934,22
16.74,0.018685633234198848,0.01004459853745028,22
16.99,0.01822234242359941,0.010020767556208277,22
17.24,0.017770794565891687,0.00999498291630211,22
17.49,0.017330682941957953,0.009967327492695003,22
17.74,0.01690171457836839,0.009937879672574076,22
17.99,0.016483597909712218,0.009906717000334247,22
